Time,M0-1,M1-1,M2-1,M3-1,M4-1,M5-1,M6-1,M7-1,M0-2,M1-2,M2-2,M3-2,M4-2,M5-2,M6-2,M7-2
3.558611111,0.179536324,-0.007755331,0.164842062,0.016384293,0.068823251,0.160089284,0.159339437,0.142414533,-0.007339796,-0.061349491,0.088968307,0.265157449,0.000894314,0.187276196,0.133027416,0.087374194
3.586422222,0.15515,-0.037223681,0.143993007,0.004416263,0.057535624,0.139312707,0.152965057,0.062264058,0.014922048,-0.024846811,0.08766673,0.157847928,-0.033793819,0.14898071,0.134444586,0.088415355
3.614219444,0.150964296,-0.012584539,0.146258006,0.033521905,0.033680357,0.155767261,0.163858417,0.100126375,0.013705338,-0.016989139,0.104228928,-0.111594969,-0.00928157,0.185882955,0.136000235,0.118942624
3.642027778,0.153269145,-0.055695604,0.126381516,0.023475604,0.060856571,0.168502905,0.15562263,0.124835456,0.04993715,0.007645712,0.1019349,-0.063255376,0.026443313,0.137979161,0.141571157,0.089000835
3.669833333,0.154763254,0.013799947,0.125162429,0.021380427,0.042274816,0.160614724,0.166662202,0.087661003,0.050358336,0.047847176,0.105743624,-0.084866215,0.056414425,0.138624768,0.143976703,0.088558309
3.697641667,0.186897162,-0.06057151,0.163118718,0.022331724,0.007483581,0.138386843,0.145679035,0.072477517,0.037140613,0.016516718,0.099796213,0.070653444,0.12181015,0.107001696,0.148275781,0.08179285
3.725452778,0.160248209,0.016888413,0.133947489,0.027515202,0.024665816,0.13600783,0.158637146,0.0755223,0.024900614,0.0640701,0.10551019,0.019725925,0.093366506,0.128046981,0.137096762,0.095893416
3.753263889,0.15638814,-0.050148308,0.132720152,0.027351799,0.075144768,0.15224325,0.163288263,0.098449258,0.013032513,0.039531388,0.096966657,0.104147235,0.141422708,0.113974282,0.134006566,0.087727154
3.781072222,0.159356792,-0.044594796,0.147433593,0.020192291,0.041083889,0.162954256,0.144034519,0.09344608,0.045167295,0.018416544,0.106185046,0.054575664,0.164035677,0.203678228,0.150725893,0.089434355
3.808863889,0.186601102,-0.048344706,0.199309613,0.032793052,0.05188746,0.164480997,0.159073346,0.110429087,0.081703726,-0.056889341,0.120337838,-0.234062968,0.105500901,0.105862652,0.158512629,0.0870254
3.836672222,0.187458979,0.001125232,0.187885256,0.037407505,0.033414341,0.157846322,0.154194285,0.151569893,0.056060687,-0.00452012,0.102384237,0.145012692,0.155792841,0.18517453,0.145796992,0.110395168
3.864463889,0.159211218,-0.018234193,0.106163855,0.034703003,0.050923745,0.144392933,0.147445613,0.10665593,0.028534039,0.026242078,0.100573819,0.254055707,0.112586608,0.194054648,0.150121986,0.106877038
3.892275,0.147355577,-0.01049457,0.105553687,0.022472445,0.023806434,0.161714214,0.152337611,0.133738038,0.012801938,0.009857447,0.098994331,0.108245056,0.120814642,0.153159475,0.1583572,0.104316563
3.920083333,0.142650644,-0.025108399,0.132188297,0.022910252,-0.001872821,0.166864945,0.142412333,0.012743647,0.034947099,-0.043218894,0.102143594,0.131473439,0.144726564,0.169780016,0.140283544,0.098736883
3.947877778,0.148785275,-0.014194437,0.160380704,0.06799769,0.045789497,0.157526927,0.170983133,0.112105892,0.015014822,-0.041364222,0.106543334,0.565709982,0.133792521,0.201205811,0.151860602,0.09535232
3.975669444,0.178840572,-0.014246084,0.103725817,0.046692939,0.083560229,0.168467724,0.169836839,0.080890102,0.085180461,-0.028889921,0.114831957,-0.31695176,0.113724443,0.098935113,0.145698762,0.102214547
4.003477778,0.153062983,-0.043435169,0.082872588,-0.009010219,0.128692487,0.162358576,0.162108357,0.140177762,0.076612017,-0.06351436,0.119118592,-0.321980402,0.13275132,0.142203523,0.159923453,0.097818837
4.031272222,0.157909179,0.004191262,0.11897738,0.003253511,0.096647186,0.168598636,0.168949138,0.097905486,0.149990896,-0.047430024,0.111328964,0.041535554,0.111098219,0.173106419,0.143931133,0.101963203
4.059077778,0.17801482,0.005233255,0.120795049,0.010978719,0.095723898,0.169375449,0.172337555,0.085555402,0.089155774,-0.032132603,0.108394699,0.131547308,0.138114189,0.156001197,0.155477419,0.087824801
4.086883333,0.147997005,-0.037513297,0.15227879,0.034414391,0.118607448,0.162952499,0.169535891,0.114481229,0.066857728,-0.007068493,0.128248506,0.061831954,0.191803147,0.16936367,0.119867295,0.077440189
4.114694444,0.166123287,-0.011118197,0.142046791,-0.025550355,0.10663646,0.182795066,0.168897872,0.097383103,0.031400519,-0.011238323,0.124910309,0.153389919,0.137193343,0.149279996,0.122688057,0.130529534
4.142497222,0.160520852,0.008782847,0.115199506,-0.014103373,0.117888384,0.196477946,0.148127162,0.107773415,0.060499835,-0.083811045,0.108993593,0.025204697,0.127690809,0.174994808,0.079834233,0.108671712
4.170302778,0.152313044,-0.050933276,0.125650999,0.00045542,0.096179885,0.204521011,0.14272754,0.077901172,0.029704567,-0.064535304,0.105795893,-0.10952505,0.111593124,0.158875029,-0.089942417,0.095608983
4.198113889,0.146669739,0.010294579,0.115567841,-0.001625559,0.083335347,0.204175863,0.14681434,0.103856449,0.033814064,-0.009529763,0.09336245,0.066983432,0.080701479,0.114164376,0.473486562,0.12316057
4.225916667,0.148444907,-0.021340509,0.105730279,0.014816511,0.1068507,0.183895352,0.153130151,0.067771287,0.086372311,-0.08062672,0.107177876,0.070211311,0.084745722,0.1269851,0.135976869,0.100198972
4.253702778,0.161575756,-0.00732211,0.094191202,0.005901892,0.13101887,0.186670671,0.165993244,0.107673655,0.02237227,-0.026182169,0.097878887,-0.123911894,0.033560528,0.156992212,0.146196362,0.091741296
4.281505556,0.188246141,0.006568426,0.170927694,0.012174104,0.131577941,0.202894157,0.165839009,0.133591162,0.022840679,-0.02385524,0.108224037,0.057885035,0.072213226,0.239886557,0.166132643,0.097673638
4.309294444,0.160142283,-0.008073131,0.155725041,0.006650531,0.106910325,0.198429779,0.150101012,0.090500892,0.055316394,-0.029022941,0.110747118,0.053488248,0.037895035,0.153819635,0.154094366,0.043770818
4.337080556,0.143969495,-0.02326276,0.196708728,0.002737494,0.100673713,0.188432544,0.160009361,0.082966735,0.016158126,-0.058349754,0.128832228,0.048678341,0.191232089,0.134979944,0.147451513,0.103275765
4.364886111,0.136432519,-0.018725184,0.13384672,0.016798313,0.1196377,0.192914475,0.186678829,0.115467497,0.067563504,-0.059602864,0.108006339,-0.132928933,0.153816886,0.119823446,0.143864561,0.087396878
4.392697222,0.146388168,0.011841464,0.175961811,-0.001816976,0.080313692,0.208544465,0.159969123,0.212886082,0.047065182,-0.003456354,0.11513378,0.150615272,0.083975641,0.14576768,0.190357704,0.126810076
4.420494444,0.113129492,-0.022976279,0.15279428,0.015505544,0.079144291,0.195958223,0.163048433,0.136457994,0.111794785,-0.050053795,0.109164493,0.212640351,0.135641217,0.122722849,0.15825503,0.096959916
4.4483,0.115892361,-0.019329702,0.168891565,0.015355839,0.092885726,0.204683404,0.16074406,0.171069584,0.086588464,-0.002929858,0.128962029,0.263809843,0.053074109,0.169482231,0.132114149,0.0945123
4.4761,0.123410534,0.014434983,0.154609059,0.019344411,0.072256882,0.194960082,0.172389643,0.092720995,0.099394223,-0.038160552,0.116985095,0.031373031,0.083144758,0.186578941,0.174536662,0.09877602
4.503908333,0.117801332,0.032861942,0.111205259,-0.00239992,0.049993358,0.205568579,0.161337005,0.085381645,0.028057847,-0.031420606,0.135876952,0.016911312,0.094993301,0.189989714,0.172677524,0.102017705
4.531716667,0.123410064,0.010909816,0.170878744,0.011995704,0.097411093,0.181425448,0.166225464,0.05749121,0.092816908,0.024513943,0.126732389,0.147003408,0.051705258,0.172386825,0.151503481,0.100530869
4.559527778,0.12061452,0.010737137,0.208632389,0.008890033,0.129820573,0.184715311,0.166871079,0.237446285,0.091272186,-0.060617641,0.142906754,-0.048461626,0.053904136,0.192321349,0.16303226,0.096513864
4.587341667,0.125335806,0.029401175,0.17081517,0.019482947,0.125453125,0.207541937,0.178325864,0.130556643,0.087990465,-0.021791681,0.119158017,0.405544364,0.055557807,0.19382685,0.131256853,0.088959233
4.61515,0.154488198,0.034227744,0.160452759,-0.000457629,0.031273031,0.205312887,0.155922005,0.142207157,0.093001901,-0.042190187,0.122831744,-0.034780999,0.053151292,0.193969732,0.147870732,0.075780104
4.642955556,0.129578999,0.027230293,0.14914822,0.02494565,0.108725499,0.193563938,0.174208867,0.101273513,0.071874397,-0.02808577,0.136453096,0.03548877,0.068277123,0.153570603,0.146998267,0.136154854
4.670758333,0.131400532,0.026264056,0.172389032,0.024366228,0.020780655,0.186273429,0.147875426,0.143011716,0.115259355,-0.066714575,0.130307045,0.015686341,0.056286205,0.141468706,0.167014944,0.097817134
4.698566667,0.13645308,0.041899265,0.153125213,0.004702893,0.081145107,0.179548201,0.151240638,0.231602262,0.073559359,-0.001045187,0.109471424,0.107059908,0.092457329,0.146146564,0.154504411,0.148019349
4.726366667,0.138491771,0.013002079,0.147890329,0.019298365,0.075488199,0.199304766,0.16448691,0.139131166,0.056662491,-0.00758389,0.115155069,-0.244648405,0.081581671,0.199510991,0.153663706,0.114797544
4.754172222,0.139172577,0.05389986,0.144986521,0.005472078,0.08865246,0.195261752,0.17092067,0.086933616,0.091282518,0.048226289,0.111808408,-0.329268501,0.079594351,0.183065303,0.174253659,0.092086134
4.781980556,0.131575048,0.017210366,0.148817409,0.028024977,0.093288733,0.190562499,0.171806616,0.122312194,0.089098299,0.003823132,0.110881581,0.298910488,0.004887913,0.197886103,0.171002742,0.11266211
4.809775,0.131110145,0.033369043,0.17532462,0.029229631,0.083225822,0.189429639,0.174304952,0.224569818,0.082152495,0.00202674,0.12899674,-0.055137377,0.058938807,0.099027041,0.157167203,0.103904243
4.837566667,0.124958614,0.024638914,0.161088276,0.023471845,0.071044052,0.218236252,0.177762106,0.173922181,0.074507606,0.03332887,0.120270064,0.07431431,0.025664785,0.157154365,0.177527577,0.111557269
4.865352778,0.12692653,0.027312408,0.140760842,0.017435851,0.064603477,0.20820341,0.166127215,0.098674431,0.08715091,-0.037553866,0.141993749,-0.113900299,0.00623224,0.160964582,0.184717425,0.118044461
4.89315,0.13710415,0.025082385,0.118850462,0.022704916,0.038811739,0.213209294,0.170411636,0.11167862,0.071559877,0.037191716,0.148314771,0.165347578,0.020302054,0.112316853,0.187222988,0.128541976
4.920961111,0.142298144,0.038666918,0.193759923,0.032708134,0.056883645,0.192097169,0.1558775,0.130791953,0.066050551,0.016835141,0.117827699,0.057123875,-0.00961953,0.136897814,0.168959788,0.122142343
4.948747222,0.164234228,0.038192883,0.170481062,0.032665019,0.072904031,0.18463639,0.165699706,0.130345481,0.086743211,0.059032187,0.138418814,0.095432424,0.00636354,0.113131246,0.17287102,0.135987117
4.976555556,0.148033383,0.036722719,0.156946943,0.035347429,0.051992812,0.210655741,0.173583284,0.097656013,0.115784236,-0.048843515,0.128661981,-0.09012591,0.024950645,0.150373357,0.163059637,0.109180036
5.004366667,0.148514805,0.028774037,0.183097766,0.035175271,0.061827702,0.188605531,0.168737077,0.109504967,0.062205371,0.059642844,0.12971078,-0.034052259,0.021778349,0.141851689,0.176350987,0.142808112
5.032169444,0.167765318,0.052384877,0.23641417,0.04515981,0.060358871,0.200110254,0.174523174,0.098316515,0.10632491,0.016934589,0.139777419,0.040236984,0.060951263,0.156990611,0.183160218,0.135745065
5.059972222,0.170408312,0.048109879,0.165376125,0.045277255,0.061677352,0.196444933,0.172374842,0.134833616,0.102305032,0.029615282,0.129958083,0.013652264,-0.007986912,0.133138516,0.201329401,0.134072867
5.087780556,0.12549518,0.041022082,0.195934333,0.015143313,0.056053258,0.206745826,0.161881896,0.137330715,0.10085907,0.054520181,0.137386645,0.128927561,0.044786217,0.161424907,0.20058759,0.107278579
5.115575,0.138438987,0.071681029,0.160197121,0.031951195,0.03086014,0.206746984,0.182119209,0.108541879,0.08536924,0.023719364,0.137256819,0.410252451,0.024949164,0.216282598,0.182989395,0.144652364
5.143386111,0.13921186,0.031351384,0.109483182,0.048432103,0.066097766,0.197047705,0.164573866,0.131959856,0.099067887,0.055947563,0.133297148,0.1442613,0.042707657,0.239851671,0.195121912,0.156113015
5.171186111,0.157355152,-0.004392646,0.148617178,0.049187554,0.077070786,0.213465958,0.162839984,0.095944753,0.133568898,0.034286456,0.134041126,0.239865736,0.057037723,0.196412418,0.190782875,0.141422529
5.198977778,0.15284445,0.003090915,0.168870781,0.038520921,0.089647497,0.20736667,0.159629422,0.119363037,0.088009577,0.011684606,0.130225939,0.203763465,0.075867088,0.149523455,0.193751664,0.166503997
5.226786111,0.157649922,0.036099813,0.164758943,0.052907208,0.030501241,0.200138909,0.178856889,0.113787566,0.119647739,0.028509209,0.11993302,0.075849956,0.086646321,0.209812568,0.194038549,0.140614987
5.254605556,0.163697345,0.057852212,0.129251049,0.064178821,0.046997981,0.200538236,0.170024273,0.123495073,0.090703868,0.040049533,0.130730741,0.02123822,0.069404557,0.173405842,0.190061408,0.128836082
5.282416667,0.158678291,0.052419368,0.12668518,0.068002048,0.074876539,0.211887524,0.162479182,0.09159051,0.099349428,0.027098941,0.142530144,0.087793945,0.048976393,0.209783066,0.190361687,0.160814191
5.310225,0.127330209,0.023526291,0.109116478,0.031683843,0.070260263,0.199562025,0.177654887,0.110289554,0.09384253,0.02296436,0.133171584,-0.00245158,0.041688713,0.217861094,0.187890769,0.135913087
5.338016667,0.140239943,0.039759395,0.166091231,0.082234638,0.077056977,0.200939171,0.188162216,0.10649933,0.087645405,0.019731786,0.13892786,0.008973908,0.070782465,0.217266244,0.172272389,0.129991647
5.365827778,0.134660172,0.022264828,0.112021814,0.057013379,0.05781442,0.206890736,0.160992511,0.063746898,0.11179043,0.028367438,0.126646156,0.072197382,0.06553116,0.169180004,0.181338557,0.107390771
5.393619444,0.166009178,0.022033602,0.153238116,0.055801613,0.05555885,0.219562951,0.185817813,0.077041252,0.107074478,0.014339085,0.132192474,0.079667723,0.07107561,0.167096124,0.189044011,0.118525805
5.421419444,0.134039282,0.05235183,0.200704152,0.085340115,0.066286446,0.226151806,0.187427814,0.161466555,0.091849479,0.053927702,0.132832402,0.023228868,0.049791761,0.195679176,0.188247386,0.149578484
5.449230556,0.154585901,0.062868065,0.133627096,0.084859715,0.136331024,0.204507212,0.178287346,0.148919448,0.085044419,0.01285674,0.134160375,0.083673359,0.055752211,0.188159903,0.191199559,0.138053311
5.477038889,0.17104622,0.069542893,0.155772411,0.096549316,0.069557154,0.205313802,0.169709246,0.110564186,0.089089408,0.044280029,0.148414764,0.038236788,0.044909816,0.13543255,0.17798716,0.138900397
5.50485,0.168702301,0.027799542,0.128357777,0.075362761,0.075306605,0.215262949,0.1804509,0.148905241,0.107024338,0.013504643,0.14304599,0.077545546,0.070619452,0.223462266,0.188721094,0.162844669
5.532658333,0.159320761,0.055656386,0.15022894,0.047887223,0.080924306,0.202369657,0.179297189,0.112382637,0.130479778,0.038975173,0.136439455,0.046460451,0.069480115,0.237192987,0.20262839,0.150191436
5.560463889,0.150160232,0.076713338,0.126498829,0.076317396,0.122554396,0.211821479,0.166745323,0.139409419,0.10639902,0.03870972,0.145712514,0.076372007,0.068466419,0.167728137,0.189055077,0.158709606
5.588258333,0.154171281,0.056423154,0.227295101,0.100606485,0.107058324,0.216632305,0.161835943,0.124221325,0.126161344,0.052185932,0.141894972,0.067733532,0.042642907,0.20979703,0.204538688,0.165425167
5.616066667,0.168566117,0.071382066,0.112264317,0.066820616,0.120099775,0.227803691,0.182903437,0.094076991,0.113799705,-0.021565899,0.141659603,0.077356839,0.060760176,0.240573163,0.195461494,0.155478876
5.643872222,0.146704915,0.041536806,0.205289562,0.057628286,0.053889777,0.214609896,0.173038754,0.099716228,0.090806471,0.068631925,0.14299687,0.022096879,0.074050451,0.170494749,0.189726258,0.152653652
5.671677778,0.157765972,0.055048487,0.173684516,0.067866475,0.08590253,0.207564621,0.181390378,0.135476214,0.12358121,0.02381258,0.139214927,0.088803754,0.081237019,0.248433082,0.194865613,0.166947128
5.699483333,0.158814729,0.029873424,0.192108359,0.058904171,0.067106557,0.21611515,0.177164136,0.0700042,0.107347526,0.056476725,0.137494561,0.041020042,0.087175299,0.260726175,0.197068687,0.151564352
5.727288889,0.176696712,0.040133138,0.196000577,0.107956611,0.058762006,0.215354103,0.174676089,0.120515325,0.149553067,0.084196273,0.126249881,0.050877881,0.08942304,0.198871564,0.187282646,0.146061759
5.7551,0.176852297,0.060205934,0.15546322,0.085607838,0.090922076,0.222670371,0.170764602,0.095791318,0.092832496,0.070758733,0.148228638,0.077831168,0.087745399,0.166649376,0.190184383,0.181801869
5.782908333,0.16431865,0.068935203,0.18734304,0.027970962,0.120839887,0.232274081,0.191705287,0.138156494,0.086604669,0.042300897,0.131773299,0.102529746,0.081257582,0.182491103,0.204737186,0.189321048
5.810716667,0.136847068,0.021264417,0.163354965,0.056554435,0.111926198,0.212354067,0.167427301,0.148973041,0.128029309,0.020431911,0.141775067,0.112434986,0.091706411,0.161403225,0.207981415,0.168402826
5.838527778,0.165310717,0.037904638,0.175047576,0.067070032,0.090065187,0.219491068,0.169182462,0.11786587,0.086984033,0.075208652,0.131880148,0.017884004,0.086536318,0.217632125,0.198686158,0.16228191
5.866330556,0.156154785,0.02160351,0.20431609,0.069002289,0.10302195,0.222260827,0.167948827,0.125657891,0.101635201,0.064630923,0.136805112,0.066809922,0.084382114,0.182645467,0.196446023,0.164956104
5.894122222,0.143874724,0.033341875,0.158005313,0.06652194,0.106424786,0.233720661,0.186362743,0.166555378,0.104769338,0.049039503,0.143263055,0.167651569,0.095253153,0.244402602,0.202490381,0.159066345
5.921930556,0.141586665,0.052257157,0.169915193,0.097876766,0.147904384,0.231940026,0.190111193,0.114824029,0.093626096,0.083037089,0.133746233,0.126072601,0.109293432,0.178655897,0.201790219,0.169715249
5.949736111,0.150425624,0.071266371,0.17377047,0.079061257,0.095246336,0.233773095,0.192599397,0.108880511,0.114639856,0.00979366,0.14483706,0.10644242,0.104510981,0.203251234,0.201767271,0.17320822
5.977538889,0.152426722,0.055746331,0.18970112,0.103739856,0.11828085,0.225064637,0.185851136,0.138240025,0.118859143,0.048611962,0.162430106,-0.020464612,0.092692163,0.17006744,0.214212711,0.151868025
6.00535,0.15660342,0.05427528,0.179375287,0.083734849,0.097689986,0.213137542,0.183282301,0.132873991,0.105565678,0.045887383,0.157130596,0.04349692,0.095613161,0.223704654,0.209863325,0.16599354
6.033158333,0.145794447,0.057597157,0.148726204,0.100562925,0.093695753,0.219515607,0.181565093,0.147223021,0.130592095,0.05207383,0.152864686,0.140362223,0.09065955,0.203567703,0.213881992,0.180761553
6.060969444,0.187415761,0.023630426,0.164542384,0.036135979,0.103919704,0.222237987,0.185431964,0.172894668,0.110313398,0.013158885,0.155059835,0.08253978,0.088445088,0.214540493,0.217391437,0.18551749
