Time,M0 - 31.5,M1 - 31.5,M2 - 31.5,M3 - 30C,M4 - 30C,M5 - 28.5C,M6 - 28.5C,M7 - 28.5C
6.533480556,0.110357903,0.034471304,0.0831659,0.084458533,0.103981927,0.072693357,0.116845824,-0.046244916
6.561291667,0.075839628,0.04347048,0.081429085,0.075651308,0.11365026,0.07613575,0.117954386,-0.03603208
6.589102778,0.053166111,0.038531506,0.0534805,0.075066965,0.109229209,0.081581048,0.103407416,-0.05565265
6.616911111,0.113631898,0.039034342,0.105254533,0.077158192,0.10926347,0.083641105,0.113832767,-0.065537383
6.644705556,0.095312791,0.043349521,0.081342705,0.080236865,0.111908068,0.084726111,0.115781195,-0.046135069
6.6725,0.092780219,0.039602601,0.101678867,0.081426075,0.101652659,0.085292999,0.119087475,-0.048543013
6.700302778,0.117422752,0.04421461,0.103160722,0.08250615,0.1078843,0.090692494,0.116009177,-0.056771737
6.728088889,0.094152349,0.042842906,0.110012064,0.101385569,0.116645622,0.086585729,0.118031031,-0.030113057
6.7559,0.082872947,0.042140657,0.084169371,0.087573405,0.111265916,0.087534628,0.122672391,-0.060373142
6.783711111,0.116036094,0.042110032,0.064503201,0.079059645,0.104382242,0.093848407,0.120185573,-0.063258896
6.811519444,0.106505208,0.046351205,0.100312752,0.082758545,0.112071408,0.092668024,0.121057792,-0.051076316
6.839322222,0.104295234,0.04661571,0.105696804,0.086011826,0.114715782,0.092687372,0.123901486,-0.050091853
6.867119444,0.083753578,0.043448322,0.090568003,0.086287081,0.113576513,0.096000032,0.112743808,-0.057224402
6.894919444,0.076984035,0.047888656,0.068360621,0.083292249,0.109858423,0.097054062,0.121387127,-0.048921109
6.922711111,0.087821264,0.042929874,0.093691594,0.084205533,0.116932565,0.095092046,0.127226056,-0.038272593
6.950522222,0.100871802,0.042749481,0.126594824,0.089237667,0.118230766,0.102025975,0.118740584,-0.060551764
6.978313889,0.079060985,0.049019869,0.124552677,0.094156992,0.119098802,0.10205406,0.118176569,-0.052828868
7.006113889,0.075494109,0.047240189,0.095028136,0.085915356,0.119422335,0.100455815,0.113287779,-0.049290418
7.033916667,0.08890272,0.049542146,0.122970569,0.093858183,0.115017654,0.103970903,0.124813297,-0.050558754
7.061716667,0.075792381,0.046121415,0.054234088,0.091158484,0.126389118,0.105317957,0.117525588,-0.052518155
7.089505556,0.080409891,0.050151908,0.057173308,0.089477814,0.115387002,0.111252568,0.11262864,-0.043686257
7.117316667,0.084826863,0.048472136,0.107194888,0.094943459,0.123903377,0.110706362,0.113770938,-0.04504513
7.145127778,0.086490227,0.051188968,0.075978695,0.102573876,0.12527941,0.108216107,0.113383919,-0.052192266
7.172936111,0.09692033,0.050060482,0.131049813,0.096529328,0.124371521,0.112837151,0.116544989,-0.047963428
7.200744444,0.083229896,0.0488867,0.107896447,0.094231579,0.125527648,0.120409735,0.115410773,-0.051807518
7.228547222,0.094970576,0.050018684,0.10644716,0.1009881,0.12545817,0.114841611,0.119620843,-0.04609236
7.256355556,0.096465438,0.053353665,0.095575605,0.094789087,0.127961646,0.122106591,0.115736597,-0.039519907
7.284166667,0.089654848,0.052792732,0.113975347,0.090583841,0.12799582,0.121345324,0.119691817,-0.040881058
7.311972222,0.096341538,0.050806217,0.126052857,0.105805115,0.130370782,0.118243983,0.115092855,-0.039184948
7.339780556,0.096071449,0.052551689,0.142392833,0.103566981,0.128249531,0.129428101,0.11918461,-0.037245017
7.367569444,0.091977233,0.056452496,0.118569007,0.105696348,0.132753273,0.127245446,0.107632836,-0.031312042
7.395377778,0.101874424,0.058347026,0.100576631,0.109962427,0.128480275,0.129400509,0.116524933,-0.03568276
7.423188889,0.105062116,0.059062975,0.116194288,0.106473921,0.127457271,0.124485861,0.116860457,-0.023896064
7.450997222,0.116041378,0.05615344,0.133463584,0.108193623,0.138039607,0.133831113,0.112076873,-0.026043606
7.478794444,0.104398109,0.054289326,0.127209951,0.113138905,0.135790167,0.1347581,0.118853612,-0.023175186
7.506594444,0.123781174,0.057017415,0.120418504,0.10735676,0.131664282,0.132482576,0.11160002,-0.004427066
7.534388889,0.135536454,0.056517006,0.123771278,0.110816992,0.133523088,0.136963167,0.128393489,-0.005694613
7.562183333,0.1300142,0.056687911,0.123074269,0.106216597,0.139264678,0.137160401,0.112290326,-0.017822608
7.589994444,0.129377809,0.063899394,0.132227073,0.107037286,0.139436388,0.138297071,0.127349627,0.000627445
7.617802778,0.114942511,0.058272025,0.107466391,0.115416931,0.135968621,0.139821205,0.123116099,0.005468453
7.6456,0.126978562,0.059295418,0.129310284,0.11143097,0.144333976,0.143755369,0.128144138,0.001629296
7.673408333,0.087949328,0.058974518,0.116049595,0.110656412,0.144569515,0.14131529,0.129882659,0.008742429
7.701219444,0.08658734,0.060974812,0.146661823,0.111284326,0.145201605,0.150980847,0.129445072,-0.008346569
7.729030556,0.095693158,0.056655726,0.13263047,0.112807495,0.144181319,0.153721925,0.135132514,0.012542084
7.756822222,0.10638916,0.067114098,0.137502905,0.121845662,0.14895397,0.157148859,0.126968439,0.011288355
7.784633333,0.117389445,0.063938729,0.130834776,0.116345411,0.148937688,0.154457557,0.136633955,0.011013724
7.812427778,0.129725547,0.059233269,0.121919497,0.11939353,0.145696264,0.158427643,0.137331678,0.011086559
7.840227778,0.114749462,0.063177319,0.108876545,0.120389504,0.149944337,0.161695536,0.136468492,0.020434611
7.868025,0.118714108,0.064324401,0.123335398,0.120294885,0.15289663,0.161427717,0.131521719,0.018505804
7.895827778,0.106880464,0.063166385,0.136619709,0.112989838,0.153441039,0.162935525,0.137336033,0.023943713
7.923627778,0.108222576,0.06907066,0.135633407,0.122901597,0.149277757,0.16694263,0.137109611,0.012688217
7.951436111,0.12644604,0.066566528,0.114489538,0.121585319,0.15271276,0.160973799,0.129562584,0.015262792
7.97925,0.138840004,0.065109879,0.159804953,0.122853983,0.15440171,0.166259129,0.141593008,0.014942531
8.00705,0.127212434,0.067886185,0.140228636,0.123456741,0.150780299,0.172097378,0.141744384,0.028115178
8.034858333,0.127453443,0.066906075,0.137081324,0.123375885,0.158194334,0.177790457,0.136267492,0.02455021
8.062669444,0.113397226,0.067173505,0.146738064,0.124217904,0.161339143,0.173129893,0.144480952,0.016433881
8.090477778,0.141429691,0.067441689,0.140200629,0.126534904,0.154462968,0.177037138,0.140840349,0.022659305
8.118286111,0.102473803,0.071880988,0.135083421,0.126094525,0.160640037,0.176923459,0.145237859,0.029946702
8.146080556,0.137626523,0.068166176,0.147773218,0.125206965,0.161287509,0.179900527,0.147754338,0.020641537
8.173883333,0.192294243,0.064765102,0.131605897,0.130519633,0.164582113,0.18437388,0.143498584,0.041507311
8.201694444,0.155655701,0.071348024,0.161687269,0.130348474,0.162610901,0.18008229,0.147934707,0.020611896
8.229502778,0.138972853,0.072014203,0.143546176,0.135846545,0.166040011,0.183438754,0.143871197,0.023384314
8.257297222,0.037101756,0.074347464,0.131623042,0.132482529,0.16844859,0.188210843,0.153436057,0.022241201
8.285105556,0.11569531,0.069312516,0.1544628,0.140119854,0.162954577,0.189151143,0.153508158,0.024232427
8.312916667,0.200769999,0.076525668,0.166351803,0.13528114,0.164606064,0.188747433,0.150835148,0.017567347
8.340716667,0.185180024,0.074580153,0.159295455,0.135514476,0.168772071,0.191056952,0.154046653,0.03306504
8.368511111,0.127217963,0.072077875,0.162964061,0.141429013,0.168604901,0.1954543,0.153857256,0.02477055
8.396319444,0.164299184,0.078935262,0.168481805,0.137558327,0.169979238,0.19839841,0.152765057,0.029022593
8.424130556,0.129740181,0.074151501,0.166268323,0.143020473,0.174156753,0.197783872,0.162458379,0.037781996
8.451941667,0.170344854,0.075414684,0.152125895,0.137193251,0.180752438,0.203523431,0.155886974,0.029369279
8.47975,0.158528907,0.076564019,0.153741333,0.140849731,0.177926055,0.20816139,0.162019196,0.033494696
8.507555556,0.136815944,0.073402037,0.154637693,0.144576195,0.175747178,0.206179041,0.163502494,0.036668275
8.535366667,0.135406552,0.076785288,0.166331037,0.146987863,0.175206925,0.209702243,0.164980249,0.040062042
8.563152778,0.15558323,0.073934573,0.164270162,0.15016989,0.181305804,0.214685227,0.167900426,0.046491111
8.590963889,0.22121832,0.079128456,0.169489859,0.146773748,0.180951251,0.21927274,0.166481112,0.042652229
8.61875,0.176700118,0.081324583,0.160714097,0.145859946,0.177124631,0.216290488,0.160336206,0.053984286
8.646552778,0.109435343,0.081632344,0.172238853,0.149260138,0.185715082,0.219905704,0.167141037,0.056654356
8.674358333,0.172278563,0.080493794,0.171297516,0.15001727,0.18369044,0.221051038,0.15850632,0.051978437
8.702169444,0.144655198,0.081497905,0.174681066,0.158150487,0.189374635,0.221695572,0.172505552,0.061397173
8.729977778,0.193940412,0.081974164,0.15570196,0.151316524,0.188076671,0.224704361,0.172395907,0.062419693
8.757766667,0.154386131,0.085038148,0.17877876,0.154930955,0.189320104,0.228061349,0.172297952,0.075666996
8.785577778,0.142775379,0.087349203,0.174849213,0.15811127,0.192037652,0.227307694,0.169557838,0.05940025
8.813366667,0.14338623,0.087112002,0.167437485,0.162181442,0.191249607,0.237070165,0.177957595,0.071227227
8.841158333,0.193773392,0.08540679,0.166736661,0.160334111,0.190198636,0.236811967,0.176229032,0.073654971
8.868972222,0.106819487,0.084039656,0.169049773,0.166139036,0.193263052,0.232938117,0.1841312,0.089108588
8.896783333,0.168036083,0.086444993,0.192430517,0.166974052,0.194834605,0.24241409,0.182921387,0.077415156
8.924586111,0.171629132,0.084388977,0.198081207,0.161200392,0.202214404,0.240143579,0.184137096,0.068828398
8.952380556,0.2193565,0.086473459,0.184830447,0.165859002,0.202432804,0.244625137,0.185851047,0.077673689
8.980188889,0.200756909,0.086904435,0.191006299,0.170745418,0.199620486,0.249537042,0.183910141,0.065258109
9.007997222,0.218991071,0.083832765,0.195562277,0.165470137,0.20569816,0.250216315,0.186261023,0.079028507
9.0358,0.197951777,0.093070269,0.193735317,0.171584734,0.205609709,0.254091944,0.190960918,0.068697791
9.063605556,0.288139702,0.090508854,0.186191572,0.169572967,0.207150428,0.250194225,0.183289569,0.080600985
9.091413889,0.226610985,0.09193598,0.172323536,0.17534559,0.208315113,0.256570081,0.195850158,0.09332427
9.119208333,0.178105116,0.08868901,0.186723023,0.171974715,0.209602815,0.261070334,0.185933915,0.114541732
9.147011111,0.176529146,0.089258689,0.211029861,0.173669203,0.212009832,0.261279455,0.201113934,0.106116057
9.174819444,0.173649861,0.092999276,0.185051748,0.176238906,0.210511636,0.26441276,0.194684212,0.117330629
9.202616667,0.179642159,0.091670029,0.195934392,0.182322912,0.20782394,0.264054921,0.199935394,0.085222896
9.230422222,0.179490017,0.09145804,0.188230134,0.182307277,0.210791898,0.268158621,0.202378856,0.118569986
9.258211111,0.186516868,0.09251005,0.194844603,0.178764205,0.214175281,0.269581347,0.201647949,0.114934666
9.286013889,0.195467577,0.094441703,0.195484128,0.183406976,0.217835714,0.267355468,0.206579652,0.07832962
9.313811111,0.185326395,0.097432994,0.20643181,0.185642626,0.220183363,0.272118266,0.20703483,0.107615285
9.341616667,0.185529152,0.096922445,0.201066627,0.183081609,0.222571091,0.275088869,0.210432512,0.130304678
9.369425,0.19239949,0.09882137,0.198880791,0.183005418,0.223404102,0.277532485,0.213420852,0.112011755
9.397219444,0.201331297,0.093089663,0.207475235,0.192261015,0.224278209,0.283959612,0.219974157,0.099674297
9.425011111,0.209114627,0.101242027,0.209738832,0.186114986,0.226673504,0.282616106,0.219067031,0.137674826
9.452813889,0.208051864,0.101809349,0.248217886,0.187477903,0.227497654,0.287466005,0.219940863,0.110552611
9.480611111,0.184633693,0.102248091,0.192060615,0.190082282,0.225356554,0.287873704,0.224977086,0.108695515
9.508422222,0.190968193,0.099036764,0.231613453,0.194332548,0.233799606,0.292750468,0.22763827,0.118238559
9.536233333,0.201105272,0.101979195,0.199435867,0.191947392,0.229653441,0.290234386,0.231413782,0.108198305
9.564036111,0.209622551,0.104346657,0.198608318,0.196968463,0.237299925,0.302154409,0.230782759,0.133672768
9.591841667,0.205634905,0.101495863,0.197053488,0.192932656,0.234456837,0.298841672,0.233598914,0.111807025
9.61965,0.260445677,0.099786794,0.205803563,0.199796099,0.236521404,0.305569435,0.233216434,0.125785917
9.647458333,0.212403057,0.10307489,0.208254061,0.195842251,0.239712219,0.300167692,0.234704412,0.126650897
9.675269444,0.207764692,0.103916487,0.232826189,0.198534866,0.23939866,0.303668901,0.239302222,0.12742738
9.703072222,0.210748639,0.10591812,0.238682797,0.206526725,0.242056326,0.303724151,0.241332525,0.141145573
9.730875,0.209392027,0.103900262,0.244896889,0.202685009,0.241063706,0.311210992,0.246946281,0.155142763
9.758680556,0.208321761,0.106174765,0.248984392,0.208806271,0.242909875,0.314163364,0.248033602,0.153815264
9.786488889,0.204002377,0.112102461,0.258777103,0.200038957,0.245563743,0.317166081,0.24758276,0.149379737
9.814291667,0.20514424,0.111850794,0.220985858,0.208064039,0.245578924,0.324729984,0.248951259,0.144204862
9.842102778,0.208443426,0.107656912,0.216883276,0.208200003,0.251885382,0.325343889,0.256577852,0.13926454
9.869911111,0.211959619,0.108821726,0.229501832,0.211502548,0.251886082,0.32808178,0.253841261,0.154049407
9.897722222,0.213092042,0.106094452,0.213824345,0.213756197,0.252351149,0.32851144,0.250476396,0.145079177
9.925544444,0.209137019,0.112217856,0.282240166,0.214651465,0.255725227,0.328990539,0.261158203,0.163886636
9.953336111,0.214657027,0.110401044,0.288443381,0.214300723,0.254372446,0.329460484,0.264915996,0.170858634
9.981144444,0.215332356,0.114469528,0.232417138,0.216322489,0.259327359,0.333063052,0.265176915,0.163551996
10.00895278,0.212950339,0.115917085,0.230520365,0.218613616,0.264175698,0.337060637,0.270056253,0.160219589
10.03676944,0.217694973,0.116729522,0.310215076,0.218808349,0.262843263,0.340670425,0.264978835,0.159390138
10.06457222,0.2187072,0.115238259,0.232703641,0.221106517,0.263457141,0.342182228,0.273992405,0.180957776
10.09237222,0.224026717,0.114997689,0.219440919,0.224017573,0.266978531,0.350305684,0.274903612,0.175102402
10.12017222,0.222171824,0.11676157,0.234024661,0.224805751,0.26937468,0.346308075,0.276223744,0.171253988
10.14798333,0.226636019,0.118880457,0.230146825,0.224763448,0.266985061,0.34898108,0.280049096,0.172073645
10.17579722,0.2237521,0.121653975,0.230811745,0.225527645,0.271942963,0.351482916,0.283012139,0.182394972
10.20360556,0.225607729,0.119878746,0.222332752,0.227469927,0.273140871,0.353917291,0.285661345,0.176822668
10.23141111,0.226825583,0.11724566,0.235211218,0.23276349,0.273663692,0.357449351,0.284127508,0.17521934
10.25922222,0.231985566,0.123245579,0.289255655,0.235453645,0.281198399,0.361370718,0.291122888,0.185682534
10.28703056,0.228364596,0.120725936,0.277055771,0.236162889,0.281975007,0.359035871,0.283000065,0.184482342
10.31483889,0.232516586,0.12221489,0.258280638,0.236176705,0.280412788,0.367087487,0.294709411,0.188766776
10.34264444,0.237097325,0.120872647,0.241705936,0.240130083,0.284172016,0.364233771,0.29328195,0.198761985
10.37043056,0.234824139,0.125214986,0.249918018,0.234915098,0.284551801,0.371363185,0.297596728,0.214283978
10.39823889,0.234672535,0.124140874,0.246246883,0.243513806,0.286383937,0.371117607,0.298912978,0.210946793
10.42602778,0.239085334,0.127951036,0.253823503,0.244358042,0.289969416,0.375076677,0.30011783,0.203281469
10.45383889,0.241520337,0.123034808,0.288053899,0.247887786,0.285795431,0.376737285,0.301454612,0.228343337
10.48164444,0.24543957,0.130138461,0.268187188,0.248212302,0.291235952,0.381235844,0.298235975,0.216890487
10.50945556,0.242896033,0.129481773,0.286903204,0.251310877,0.297141686,0.38265471,0.304609726,0.20886579
10.53726944,0.2415603,0.132711293,0.282617591,0.253201315,0.294884587,0.388294619,0.300692507,0.228234299
10.565075,0.247393406,0.129722973,0.254596554,0.250064137,0.29643929,0.389309747,0.304202283,0.214585969
10.59288333,0.251808719,0.132373057,0.28832691,0.256374308,0.299851739,0.39334213,0.3111471,0.223469615
10.620675,0.25286165,0.130087666,0.297777473,0.253933707,0.303004594,0.401065614,0.307561201,0.225398219
10.64848611,0.251701476,0.130468482,0.282617388,0.260094252,0.301238313,0.398436168,0.313234946,0.223018898
10.67629444,0.256758901,0.133862967,0.289054154,0.260856227,0.307108595,0.402522777,0.3186712,0.219917824
10.70410278,0.251307097,0.1334971,0.278089276,0.25778411,0.309737156,0.403130342,0.319756863,0.236428416
10.73190833,0.257590455,0.136063457,0.278195882,0.26153064,0.309648189,0.407716715,0.32583866,0.237156105
10.75971389,0.261335607,0.135619521,0.270702328,0.261678054,0.310947101,0.412144715,0.327219376,0.239140086
10.78751111,0.25506469,0.136424815,0.265016887,0.267764916,0.313748788,0.414450284,0.327780426,0.23518736
10.81532222,0.260220234,0.138258961,0.282599857,0.264128661,0.318580721,0.412987149,0.33313532,0.234324288
10.84311667,0.267244629,0.139525395,0.281490176,0.269876471,0.318104874,0.418660261,0.327896694,0.247888489
10.87091111,0.267867827,0.137940734,0.282198238,0.275354846,0.319826663,0.427449542,0.338377231,0.248169509
10.89870556,0.269022519,0.14159931,0.279167379,0.278199248,0.321290105,0.423461903,0.334149987,0.252532023
10.92651667,0.274237082,0.138160908,0.283036519,0.277234275,0.326000366,0.424710109,0.338760144,0.261087823
10.95432778,0.272480382,0.144872551,0.279450563,0.280354078,0.324535502,0.430021475,0.338868323,0.255260966
10.98213056,0.275397842,0.148079072,0.289886674,0.27788561,0.332039093,0.430736233,0.345721304,0.257469902
11.00994167,0.276408794,0.147111032,0.263480183,0.28520563,0.332456924,0.436820997,0.348880902,0.26792665
11.03775278,0.281193878,0.143061669,0.274106856,0.283118964,0.330488123,0.435039458,0.350724139,0.261191864
11.06556111,0.27995836,0.149859981,0.28676406,0.286182753,0.33445232,0.437250139,0.354682534,0.275099423
11.09336944,0.286288697,0.145825435,0.291629976,0.286452866,0.336226668,0.444698906,0.356102114,0.273588218
11.12118611,0.285538086,0.144329466,0.297412551,0.290140501,0.336802631,0.44892496,0.355940538,0.287153907
11.14899444,0.291013409,0.151744429,0.292078105,0.293220738,0.340257498,0.446254576,0.353043644,0.290722027
11.17679722,0.292382424,0.1503531,0.292780085,0.292923134,0.342853806,0.450216952,0.360777119,0.292132992
11.20460833,0.293754232,0.1495024,0.286224779,0.294282822,0.344874346,0.448510199,0.364535119,0.291472742
11.23241944,0.296879009,0.152147701,0.32453108,0.295971871,0.346219845,0.458344719,0.365840123,0.287841331
11.26023056,0.29880294,0.148527423,0.300957025,0.29477272,0.348998298,0.462699883,0.369779135,0.300152537
11.28803333,0.297723272,0.153040981,0.327861957,0.298632201,0.353128288,0.462343379,0.36800505,0.291113348
11.31584444,0.301413226,0.152929086,0.308491951,0.303346907,0.358407313,0.464842577,0.372750436,0.304480636
11.34363611,0.300689738,0.154655425,0.326000866,0.304418838,0.355444141,0.465649994,0.377368066,0.304615738
11.37142222,0.306983847,0.158201119,0.322754612,0.308990107,0.359251439,0.471073475,0.375473213,0.318601995
11.39922222,0.308858059,0.156179295,0.317408194,0.307781204,0.356989882,0.469745296,0.381830782,0.331523926
