Time,M0-1 - 0%,M1-1 - 0%,M2-1 - 1%,M3-1 - 1%,M4-1 - 3%,M5-1 - 3%,M6-1 - 10%,M7-1 - 10%,M0 - 3%,M1 - 3%,M2 - 6%,M3 - 6%,M4 - 8%,M5 - 8%,M6 - 10%,M7 - 10%
0.500447222,0.05526781,0.09111964,0.101469311,-0.01848316,0.256711588,0.16676842,0.059776014,0.258547735,0.063886794,-0.125026945,0.100680437,0.195861266,0.176428952,0.116380743,0.15926963,0.023653373
0.528236111,0.042846032,-0.015823008,0.103620711,0.053663918,0.200200258,0.168091362,0.053097243,-0.033101062,0.034186176,-0.108031014,0.095748112,-0.070846852,0.143195265,0.089889736,0.152953888,-0.003824218
0.556033333,0.025166567,-0.01122707,0.103867,-0.039114551,0.209094339,0.155831661,0.07760196,0.020738541,-0.003507639,-0.148445431,0.098785686,-0.273893846,0.094317908,0.160372327,0.164370931,0.005909785
0.583844444,0.047432959,-0.141325995,0.079304418,0.059534412,0.20339176,0.159710494,0.104577961,0.038390223,-0.010679449,-0.094578782,0.102597175,-0.078339852,0.074199248,0.142465406,0.164226104,0.00755959
0.611652778,0.043809491,-0.157197996,0.079949673,-0.097668289,0.133419825,0.169217039,0.044619014,0.097109631,-0.051916675,-0.164548734,0.100076015,0.278858176,0.184828984,0.164184155,0.147877667,0.001822699
0.639447222,0.036757365,-0.111949433,0.10306956,0.054912717,0.185524197,0.162444785,0.044365538,0.052348671,0.080774553,-0.086460616,0.094540591,-0.005663182,0.180816737,0.165457326,0.165590667,0.039591013
0.667255556,0.048904727,-0.152236259,0.114201635,-0.092705647,0.046400518,0.165898174,0.10659116,0.062376979,0.076826386,-0.145890387,0.111516544,0.139114636,0.075313092,0.101174097,0.165078721,0.032605671
0.695066667,0.03959747,-0.10867942,0.085941608,-0.03457422,0.356508194,0.166785807,0.071861503,0.049964445,0.011026453,-0.063801836,0.106457325,0.136558586,0.093906177,0.178040558,0.125166944,0.033794263
0.722863889,0.04847709,-0.064183273,0.12019793,-0.042002428,0.292862451,0.175627867,0.111685351,-0.008145924,-0.005142318,-0.095757555,0.108602806,0.098880098,0.117465544,0.161010891,0.161090267,0.048500856
0.750675,0.061774733,-0.10844638,0.108153388,-0.097151932,0.006721542,0.137160546,0.089181359,0.046668173,-0.042988219,-0.125228421,0.105795464,0.072023039,0.155052523,0.175268837,0.137189295,0.053901612
0.778463889,0.046983794,-0.103547715,0.096436381,0.057468474,0.216843217,0.172178011,0.09496926,0.008022547,-0.015520468,-0.084881417,0.113564039,-0.187198107,0.128413153,0.117023364,0.168241349,0.055205803
0.806275,0.053850108,-0.131829761,0.097059929,-0.030924267,0.26932273,0.141019987,0.075158451,-0.019654989,-0.001697142,-0.075041754,0.113641109,0.087943043,0.219688172,0.179567276,0.161356448,0.051661311
0.834077778,0.042859825,-0.1815374,0.107213754,-0.049123074,0.213334112,0.164219246,0.044732708,0.071400479,-0.05704108,-0.158162096,0.101178386,-0.257234494,0.184441188,0.121459922,0.16612766,0.036850395
0.861869444,0.057332875,-0.102665787,0.112675636,-0.020252268,0.179534416,0.181286607,0.048518009,-0.002847397,-0.001922722,-0.099047654,0.10288395,-0.077887359,0.184206593,0.161456591,0.164676057,0.031072277
0.889663889,0.030731191,-0.103352726,0.10454544,-0.041920523,0.165599188,0.176613881,0.069410027,0.031511453,0.036811991,-0.031867941,0.109161438,0.051372306,0.153629187,0.168677391,0.132474837,0.031651671
0.917461111,0.02082032,-0.013745522,0.098185891,-0.02380511,0.187684224,0.173950932,0.071506867,0.069327221,0.124797341,-0.097476586,0.111545244,0.005073712,0.127510354,0.16320158,0.155495272,0.051552726
0.945272222,0.008709476,-0.120098579,0.082790111,-0.050952257,0.224396795,0.161962046,0.08812063,0.062024176,-0.044407816,-0.051295548,0.109610751,0.129460555,0.110477986,0.161175479,0.143932304,0.036238764
0.973080556,0.031436787,-0.120689022,0.096366497,-0.031028364,0.24812775,0.169213487,0.115576731,0.053566976,-0.049726157,-0.04986133,0.112275879,0.113039854,0.173542811,0.171539007,0.149197802,0.066188621
1.000891667,0.028641469,-0.103392407,0.097553018,-0.062333645,0.075251997,0.156534743,0.113591142,0.032939009,-0.001536764,-0.015422238,0.121718774,-0.077819009,0.165618998,0.122938811,0.146813777,0.046748031
1.028694444,0.008323166,-0.137283713,0.137502653,-0.045593016,0.253559793,0.1550695,0.074277542,0.139149575,0.017733531,-0.012393893,0.128817007,0.084750421,0.197744932,0.158435502,0.125556044,0.078968932
1.056502778,0.013684621,-0.098363485,0.173012984,-0.082592068,0.206611399,0.181677555,0.074705113,0.089824502,-0.02578222,0.038209181,0.122547517,-0.091741275,0.166291609,0.095662353,0.122918814,0.061433488
1.084302778,0.02869901,0.009291593,0.115011456,-0.078401318,0.317653268,0.17483793,0.077055575,0.01031353,-0.048494155,-0.125049357,0.12461698,0.031959814,0.252753857,0.089407663,0.129534193,0.061178167
1.112111111,0.044612069,-0.021580566,0.091289976,-0.03681091,0.231173212,0.173272946,0.061012478,0.00500795,0.004303917,-0.106479207,0.116069145,0.082537839,0.129683181,0.101167471,0.149564903,0.038190212
1.139916667,0.05165632,-0.076495161,0.131901243,-0.02996752,0.119041234,0.149733489,0.081722194,-0.024263069,0.003431903,-0.151918467,0.112003364,-0.008515865,0.090940461,0.106044349,0.181261628,0.072022047
1.167702778,0.016906708,-0.098575026,0.107379619,-0.05137371,0.111522983,0.128413901,0.062491652,0.00902083,0.007270387,-0.063956785,0.109038066,0.186195336,0.194698706,0.099329738,0.120952756,0.068170024
1.195505556,0.047116568,-0.142778988,0.150129094,-0.049106066,0.187163092,0.180771074,0.103533207,-0.015888734,-0.050875788,-0.081239168,0.115484572,0.022693199,0.126963636,0.150799689,0.151767576,0.020488947
1.223302778,0.032366036,-0.045740192,0.113889249,-0.028944105,0.140532712,0.159193911,0.106144786,-0.007109785,0.007838299,-0.134090851,0.109434096,0.032947382,0.140341141,0.165715976,0.133084263,0.04336397
1.251113889,0.037694312,0.010259167,0.107920843,-0.015814355,0.204484207,0.178470019,0.112881472,0.021129576,0.058845784,-0.105515698,0.117203172,-0.184878052,0.093020139,0.096266279,0.167069916,0.038173232
1.278916667,0.053126204,-0.019079683,0.131139172,-0.005842063,0.135108333,0.163112866,0.077582436,0.041017824,0.020724356,-0.097595205,0.122707462,0.156018457,0.108356564,0.166777938,0.154735016,-0.003606327
1.306725,0.047166817,-0.117784225,0.109309434,-0.039605888,0.128263539,0.184362112,0.07598337,0.007866118,0.066705488,-0.103469484,0.115612061,0.088013194,0.13207352,0.154428017,0.154639386,0.073485315
1.334525,0.049372838,-0.152111449,0.089528973,-0.03202354,0.148642674,0.173028858,0.092260661,0.029784408,-0.012745781,-0.042189725,0.113960164,0.067604984,0.119923629,0.100002505,0.155597211,0.073152802
1.362327778,0.05395582,-0.052192007,0.040825803,-0.048952345,0.130184427,0.180705619,0.122023835,0.221970098,0.004584016,-0.037570774,0.120216078,0.213934131,0.072759959,0.089244316,0.136748572,0.0348924
1.390127778,0.042136546,-0.135085257,0.065486086,-0.009497558,0.15816008,0.163325284,0.089326399,0.207848448,-0.039906012,-0.154765495,0.114238185,0.035366258,0.188000164,0.09883225,0.160423715,0.034665513
1.417930556,0.036882939,-0.083597033,0.103737935,-0.00637391,0.205907034,0.170872165,0.078653868,-0.064051705,-0.008137328,-0.119090752,0.12776361,-0.000108824,0.131351499,0.153920282,0.127434172,0.042297948
1.445738889,0.045943681,0.002380073,0.098041564,-0.052770369,0.165408488,0.18607718,0.109973912,0.023239317,-0.056330042,-0.102645611,0.127561925,-0.313504113,0.142533608,0.098173344,0.131504686,0.074897102
1.473544444,0.031518445,-0.109561216,0.099512499,-0.051752509,0.101280581,0.19130606,0.122233621,-0.002708399,-0.05254774,-0.160780879,0.136619131,0.11414924,0.201580351,0.152845176,0.157151409,0.033636708
1.50135,0.045782817,-0.027801608,0.121410659,0.005567104,0.173800091,0.163044936,0.137523177,-0.005047646,-0.066370108,-0.212649415,0.131913393,0.104848797,0.256365203,0.114317847,0.160713365,0.023032419
1.529161111,0.03718228,0.06945249,0.091882956,-0.055681948,0.184078944,0.134255548,0.087865979,-0.006465377,-0.016784757,-0.056289052,0.136220543,0.108427799,0.098453119,0.169574763,0.133760687,0.049646555
1.556969444,0.040384031,-0.11073422,0.099259211,-0.052485034,0.176375671,0.167921951,0.102562702,0.019077439,0.046304734,-0.182586514,0.134373182,0.104378478,0.289855226,0.101675358,0.137796299,0.011083861
1.584780556,0.023792107,-0.019135201,0.074468821,-0.053542919,0.175499044,0.184683398,0.099594223,-0.007512659,0.064342772,-0.061923661,0.131702015,0.096871398,0.375788186,0.143498683,0.130347638,0.061412601
1.612580556,0.045504711,-0.04694844,0.109731039,-0.025338202,0.188469055,0.179264637,0.114051855,0.022753139,0.023718618,0.030295681,0.136894652,0.10101981,0.064375204,0.124317508,0.128671184,0.023203929
1.640391667,0.029295394,0.023677369,0.09710938,-0.008626683,0.175575097,0.140855975,0.067902223,0.00471153,-0.03945228,-0.12739826,0.134126163,0.091045717,0.075194707,0.138693601,0.142815152,0.102256633
1.668183333,0.038297297,-0.131740692,0.102665707,-0.051975009,0.181537859,0.127618968,0.148734021,0.000854953,-0.041200323,-0.092500357,0.132429869,0.0914439,0.166752265,0.09549807,0.169488235,0.107454919
1.695994444,0.016545426,0.041549356,0.109237153,-0.078039906,0.159946895,0.153648271,0.065902367,0.001557094,0.049581587,-0.082136917,0.132983736,0.085505192,0.114068369,0.100500675,0.184884809,0.051507517
1.723805556,0.050305918,-0.022235403,0.108246865,-0.024586323,0.167589118,0.177786739,0.125673022,0.009130608,0.056629791,-0.08743786,0.133286481,0.104534029,0.158245738,0.165660201,0.168051989,0.079886023
1.751597222,0.034527496,-0.10146855,0.1055638,-0.066172404,0.175336939,0.15472106,0.135182507,0.014131899,0.021774239,-0.136510305,0.131972759,0.099739108,0.264149171,0.151399523,0.140726221,0.058981884
1.779408333,0.043577689,-0.13834177,0.100648315,-0.041731062,0.178594378,0.134445811,0.129940877,0.018751132,0.014459398,-0.091046062,0.129349774,0.101096709,0.211287313,0.100404465,0.149771529,0.034447484
1.807197222,0.046491006,-0.153868612,0.094794868,-0.056472865,0.179599159,0.156361693,0.100420039,0.01600743,-0.081122768,-0.069750018,0.129542604,0.02129662,0.294923174,0.09535902,0.114160109,0.061266463
1.835005556,0.053828863,-0.123958815,0.105766844,-0.008500532,0.185759939,0.1271768,0.135944811,-0.013936907,-0.029983997,-0.020637642,0.128273852,0.036843988,0.146594036,0.150694756,0.099670764,0.047035292
1.862802778,0.061666966,0.099662811,0.096183631,-0.033395074,0.17051162,0.167121698,0.07008842,-0.019609832,-0.002309128,-0.008096038,0.122238007,0.279077561,0.221661367,0.161340207,0.100355861,0.038791575
1.890619444,0.044528912,-0.155310091,0.118106237,-0.053462567,0.173565412,0.160782193,0.107893444,0.274172476,-0.024533164,0.196594237,0.130668253,0.178058075,0.143122754,0.15124966,0.087540067,0.038926939
1.918408333,0.025861079,-0.063449549,0.112661198,-0.077225013,0.187237292,0.139582973,0.11405239,0.043250725,-0.037432665,0.066052601,0.123424893,0.028240187,0.108994127,0.097980191,0.112616633,0.062282372
1.946219444,0.021638137,0.194975066,0.110671701,-0.051616869,0.178069977,0.174187857,0.099922125,0.026557959,-0.059196521,0.03288514,0.118629218,-0.175163949,0.11698556,0.159631268,0.148133995,0.062550558
1.974030556,0.020177469,0.155439187,0.114648798,-0.035625261,0.168353436,0.18265564,0.085565045,-0.04081192,0.016687196,0.112465045,0.139475907,-0.220685394,0.209623691,0.112548821,0.088119924,0.064058949
2.001830556,0.034283143,0.137839256,0.109838625,-0.022089271,0.173633313,0.176117635,0.097616014,0.041964726,0.019421973,0.124468739,0.128840863,0.19972744,0.19456048,0.110092554,0.107733446,0.081625177
2.029638889,0.034113131,0.085996445,0.110920495,-0.047131999,0.165747682,0.164664219,0.073971004,-0.002005252,-0.002376144,-0.112991976,0.130224491,0.003473112,0.151426814,0.171416,0.135989582,0.033847226
2.05745,0.04224943,-0.019896426,0.10471071,-0.039726457,0.163641511,0.141592004,0.079931837,0.023417056,0.085670434,-0.1623958,0.129775395,0.123185979,0.236389873,0.118552432,0.125639883,0.042159479
2.085261111,0.034136176,0.071565755,0.089744286,-0.015083131,0.163936604,0.181893007,0.068351389,0.040886523,1.49747E-05,-0.097522898,0.131744512,-0.196298392,0.14420557,0.176152075,0.149550136,0.063279677
2.113047222,0.029034612,0.224121675,0.106414824,0.051648336,0.175235815,0.155779508,0.076148442,0.05346956,0.110121757,-0.042202924,0.125339725,-0.028496271,0.167661253,0.100547216,0.145024525,0.045731259
2.140852778,0.007390676,0.184548841,0.092781704,-0.043810302,0.170402868,0.174131436,0.086824089,0.102847091,0.015055096,-0.106401141,0.117566625,-0.053008565,0.10742672,0.161050602,0.132699387,0.030765106
2.168661111,0.012848215,0.192765244,0.096215165,-0.00604047,0.152667954,0.18594501,0.075356538,0.079693382,-0.015135165,-0.042089732,0.116080824,-0.003638331,0.113641801,0.159014803,0.14003233,0.036191856
2.19645,0.025154427,0.101121374,0.131061832,-0.040287886,0.1526226,0.126958152,0.103205881,0.099605048,0.050149844,-0.067645167,0.113517833,0.119470178,0.098939194,0.156036836,0.132742083,0.060546534
2.224241667,0.030055108,0.101220637,0.145300054,-0.06360607,0.16203041,0.18195833,0.067731209,0.079985285,-0.028365764,-0.138089612,0.108163057,0.080471562,0.088323774,0.104725196,0.128153286,-0.002112223
2.252038889,0.02769027,0.085096521,0.157206684,-0.082203676,0.161680126,0.179629661,0.089864137,0.082505046,-0.047996455,-0.108124176,0.107259359,-0.029438276,0.028485139,0.108180395,0.115820526,0.02674763
2.279833333,0.042194805,0.026629641,0.102858654,-0.038566399,0.145497007,0.157581324,0.084512667,0.105280343,0.048065794,-0.048408094,0.110362295,-0.127595291,0.08838807,0.154425418,0.11058915,0.121636844
2.307619444,0.017396088,-0.053076329,0.093817433,-0.057402177,0.146949248,0.183109403,0.100940054,0.057174892,-0.047305707,-0.007114341,0.10857415,0.020208582,0.234012726,0.156388937,0.129608088,0.035968166
2.335430556,0.033814368,-0.096085692,0.088311999,-0.070068504,0.151001413,0.139956062,0.100399221,0.004072569,-0.054296744,-0.061295016,0.108321331,-0.093978642,0.182160196,0.151280102,0.126345054,0.109724565
2.363230556,0.050589091,0.002157577,0.07939203,-0.052040936,0.144668984,0.145618877,0.079861677,0.105322487,-0.006175432,0.055432739,0.10159545,0.124281898,0.074460425,0.157286996,0.141723765,0.145657768
2.391033333,0.022714298,-0.071830565,0.085814165,-0.033133834,0.147311658,0.178392097,0.079583224,-0.071796069,0.05335771,-0.191455754,0.102316166,0.099244028,0.128547196,0.158142735,0.125525668,0.09554734
2.418844444,0.050929944,0.050322541,0.108073227,-0.035393118,0.137732228,0.186628191,0.086243248,-0.150123147,0.133649499,-0.068801615,0.101563644,-0.172544738,0.160235321,0.120166467,0.162600686,0.070871869
2.446652778,0.069613176,-0.028010067,0.135781992,-0.017781421,0.129036664,0.187136016,0.079444983,0.027231427,0.02344791,-0.07038427,0.104278847,0.031939229,0.144175416,0.153295748,0.139852419,0.076682566
2.474461111,0.018169731,0.026893204,0.112014039,-0.056900042,0.133326384,0.184480829,0.087506852,6.42E-02,-0.029856044,-0.10674822,0.102097388,0.026918494,0.080902896,0.119038078,0.123265657,0.094153649
2.502272222,0.066383877,-0.099840275,0.138304764,-0.055834918,0.13182623,0.151320599,0.079283759,0.06019218,0.027263328,-0.070928309,0.10529927,0.054434082,0.107769072,0.159906675,0.161801583,0.06997379
2.530072222,-0.031679601,-0.073260475,0.176434251,-0.077740902,0.143242973,0.172648486,0.104056693,0.105101037,0.077172425,-0.062781466,0.103705716,-0.104789268,0.206673753,0.166539611,0.136757487,0.048049029
2.557883333,0.059821628,-0.026657116,0.057057741,-0.044350095,0.140027555,0.179842683,0.087547738,-0.040995413,-0.035054152,-0.079331662,0.094031023,-0.182651289,0.159711312,0.124093526,0.132167742,0.034763647
2.585686111,0.024045359,-0.023356635,0.145930451,-0.075123654,0.125138217,0.155887503,0.103972123,-0.011822239,-0.016875113,-0.065277931,0.088448253,-0.22338529,0.141588144,0.16592711,0.139593633,0.030976346
2.613497222,-0.001387426,-0.062184817,0.14166619,-0.042200848,0.121515276,0.179476214,0.100692468,0.023947264,-0.04510313,-0.062957416,0.097767195,0.044506667,0.166690231,0.122784003,0.155461126,0.023870532
2.641305556,0.074532702,6.25E-05,0.103000804,-0.02554206,0.132975016,0.166809751,0.10938089,0.020168151,-0.047542676,-0.073604166,0.093896753,0.241442726,0.080654861,0.122276091,0.146023222,0.03402651
2.669097222,0.004390842,-0.10036511,0.091160782,-0.045905432,0.133641683,0.18623227,0.091272408,0.071899263,-0.031813735,-0.046779522,0.089575479,-0.088406157,-0.0281283,0.122662178,0.141297513,0.053982909
2.6969,0.049199374,-0.113011388,0.106350533,-0.034747416,0.129146105,0.18934863,0.115618142,0.064672887,-0.057567275,-0.056480713,0.088464009,0.088586674,0.11041013,0.166421488,0.149049189,0.0666723
2.724711111,0.041417232,-0.101529087,0.091821519,-0.067398152,0.122336878,0.135415457,0.099751239,0.08016855,0.020243413,-0.082625161,0.092462579,0.061637869,0.07461721,0.123462417,0.173716177,0.108838874
2.752522222,0.059123292,-0.084508455,0.074306977,-0.032462985,0.128696769,0.164938406,0.108088475,0.027887529,-0.023002329,-0.087253658,0.100313207,0.065917014,0.149552002,0.163094361,0.1737182,0.097733546
2.780333333,0.055723555,-0.112092532,0.131349195,-0.06162857,0.120899873,0.189455226,0.105298681,0.055272118,0.045547264,-0.056168032,0.090463564,0.086339685,0.113907839,0.170172942,0.167078938,-0.002604907
2.808136111,0.045938568,-0.112076918,0.122765255,-0.007415649,0.124964207,0.155012599,0.100211929,0.059083365,0.030341551,-0.070187652,0.091551588,0.065844184,0.146104528,0.166534278,0.174035863,0.089710199
2.835927778,0.0435173,-0.190269283,0.12628393,-0.055344344,0.119293254,0.15061667,0.104919651,0.075184931,-0.035069941,-0.101500045,0.091798398,0.071280722,0.129596248,0.111433126,0.17453521,0.100378441
2.863719444,0.053426067,-0.055313867,0.107921501,-0.025011256,0.119315276,0.143760533,0.106378665,0.098077728,-0.012025286,-0.084906079,0.101164313,0.007725074,0.147324267,0.16683194,0.168104939,0.094599866
2.891505556,0.055839886,-0.026565839,0.11627966,-0.025325105,0.119090059,0.133419826,0.104949115,-0.008575918,0.092063928,-0.070033129,0.107967744,0.018190396,0.071142645,0.105425967,0.147615228,0.054000478
2.919308333,0.057100144,-0.143733196,0.10944409,-0.056839691,0.110465401,0.160005303,0.108777606,0.097743318,0.031709403,-0.050501529,0.102136122,0.062456061,0.098816478,0.116745191,0.154224291,0.082570036
2.947122222,0.054180499,-0.061090379,0.112596214,-0.022324239,0.106334849,0.174313675,0.10597011,0.034927421,-0.001702011,-0.086024146,0.104222524,0.102478095,0.189955126,0.111254378,0.144952886,0.048351448
2.974927778,0.061428742,0.02620322,0.104351457,-0.026628303,0.111904366,0.172373706,0.103338951,0.055530901,-0.082310267,-0.108045623,0.101491784,-0.03530931,0.113566082,0.16821388,0.126872988,0.083767958
3.002716667,0.043533372,-0.097334133,0.138840154,-0.021833371,0.133673402,0.141741348,0.109078428,0.04349185,-0.027657971,-0.066567296,0.108049276,0.246255253,0.139472233,0.168096264,0.134924682,0.098271432
3.030508333,0.043410711,0.130637724,0.109702348,-0.047292754,0.129082915,0.186007087,0.105627756,0.352201585,0.039867169,-0.105108094,0.111814348,0.10370775,0.094270378,0.169307443,0.129777069,0.054694082
3.058316667,0.03196416,-0.15624938,0.08588802,-0.015906398,0.126890967,0.188397952,0.113517919,0.057999433,0.005988328,-0.069148379,0.099006706,0.183469004,0.127271457,0.160004265,0.118333049,0.056547674
3.086119444,0.033405297,-0.055465453,0.213226469,-0.07599576,0.111001922,0.169785597,0.117093101,0.067620538,0.000520669,-0.064953278,0.118770225,-0.007220122,0.067809872,0.153800104,0.10795459,0.071612036
3.113908333,0.047407821,-0.058877397,0.099271259,-0.038888731,0.120207306,0.188044633,0.113980962,-0.037171428,0.055186047,-0.096705081,0.099143502,-0.053168139,0.055862234,0.164019596,0.116924626,0.105221337
3.141713889,0.052514246,0.027135978,0.117102379,-0.052988965,0.115906984,0.167036747,0.100828084,0.07033477,0.047622501,-0.046736352,0.102643611,0.195468933,0.081463628,0.171484293,0.131930554,0.088090354
3.169522222,0.071308926,0.093888621,0.107832807,-0.025041094,0.129239381,0.166488345,0.106026435,0.030800125,0.002372177,-0.06172026,0.105529216,0.008770694,0.314895392,0.119517586,0.140650587,0.089254549
3.197316667,0.052142608,0.056030196,0.118440364,-0.04354749,0.113835841,0.150392565,0.11036091,-0.057156029,0.03851338,-0.081891502,0.095959626,0.050777617,0.145274237,0.115759024,0.141646587,0.04621509
3.225113889,0.038082005,0.118788906,0.044101491,-0.027288005,0.114174039,0.188485468,0.102039081,0.075525873,0.024284248,-0.082851342,0.095286814,0.205818026,0.072169254,0.168198131,0.146874305,0.077195225
3.252922222,0.034327482,0.016716554,0.108643276,-0.017795459,0.149870619,0.191727819,0.112700988,0.029006777,-0.029213037,-0.042573538,0.097665938,0.05760288,0.289279805,0.17124664,0.143192746,0.066506023
3.280727778,0.023740068,0.051011189,0.220782528,-0.021284479,0.154914932,0.166552858,0.097267431,-0.123125518,-0.066439858,-0.07495542,0.10774606,-0.084484496,0.12352431,0.109205362,0.122768379,0.083571456
3.308536111,0.032451494,0.011091456,0.048815514,-0.014458015,0.157456453,0.150801094,0.093749863,0.146996071,0.068244907,-0.05942084,0.115019234,0.377089217,1.136617342,0.124883836,0.138048178,0.117439654
3.336330556,0.031947681,0.022014486,0.11505895,-0.021864304,0.164439765,0.161631069,0.110102703,0.017568824,0.029547254,-0.071781615,0.110578956,-0.006247722,0.45644891,0.172519316,0.136948284,0.129073255
3.364130556,0.053624702,0.071053328,0.11498659,-0.037206299,0.156145861,0.138490019,0.116821257,0.036192797,0.136752521,-0.025305691,0.109601898,0.219631134,-0.187994792,0.166530338,0.135203363,0.091889533
3.391941667,0.039957826,0.040625047,0.132113275,0.040252209,0.146504913,0.163694207,0.103285781,0.006762452,-0.008460574,-0.030863304,0.118237189,-0.257803281,0.12312759,0.109694271,0.120159831,0.101732699
3.41975,0.02975542,0.019815957,0.107615872,-0.034447076,0.147176702,0.191311277,0.073273898,0.055737294,0.083904152,-0.028485103,0.100218144,0.020718797,0.091142391,0.12642404,0.149505788,0.061120301
3.447561111,0.042125721,0.046829617,0.123828512,-0.035394203,0.155868644,0.13837801,0.045194657,0.031020209,-0.010050905,-0.057045447,0.105902759,0.094676873,-0.090345374,0.165844991,0.144877023,0.084841837
3.475372222,0.0286168,0.112002961,0.08941732,-0.032565258,0.15452097,0.1711669,0.084437036,-0.011777525,0.009079244,-0.055579673,0.119798735,-0.151927954,0.09338473,0.126066395,0.148114487,0.095003381
3.503180556,0.054446203,0.073869085,0.101418085,0.008880387,0.125195125,0.150123935,0.138611196,-0.021501543,0.001280621,-0.026484541,0.114030674,-0.097528673,0.098974401,0.174627184,0.130301805,0.126874738
3.530983333,0.003660445,0.086226259,0.122163187,-0.030272183,0.145931638,0.188250313,0.118233147,0.029027313,0.025402186,-0.054814613,0.108082242,-0.008286142,0.215561511,0.125559492,0.135709127,0.105153061
3.558775,0.014339638,0.019515854,0.143570837,0.106345822,0.139104257,0.18167913,0.094654714,0.065882584,0.014904513,-0.041688383,0.120771182,-0.126994944,0.13525155,0.158337036,0.147502089,0.074764297
3.586577778,0.047546333,0.053936958,0.122441774,-0.016984206,0.14237191,0.145173201,0.107665108,0.073368155,-0.042596119,-0.054223007,0.12116014,-0.000530714,0.110590029,0.148844204,0.13516305,0.068005933
3.614372222,0.022467734,0.063908296,0.097992112,-0.002548089,0.153119645,0.144747202,0.126970458,0.050182051,0.023541541,-0.056942917,0.123536841,-0.279432418,0.117034102,0.115588688,0.133802475,0.058926244
3.642175,0.019355868,0.072703187,0.103964366,-0.044981821,0.146455531,0.13727271,0.078375491,0.039535622,-0.001073157,-0.037390952,0.115390202,0.046850831,0.14530507,0.136262951,0.142981412,0.066029324
3.669963889,0.004319691,0.039586062,0.125301062,0.038024887,0.148288171,0.136393722,0.103648622,0.054492598,-0.035526994,-0.042558146,0.112496591,-0.172066747,0.149614476,0.13352852,0.118273842,0.095942958
3.69775,0.036432109,0.075541234,0.124268178,-0.040679004,0.158697015,0.148772482,0.088876913,-0.002865229,-0.019660282,-0.037513627,0.126647513,-0.16847679,0.180632259,0.168444919,0.133267382,0.105695366
3.725547222,0.024818342,0.039595052,0.119305164,-0.013154248,0.149567833,0.14199103,0.107366606,0.290763535,-0.01749466,-0.025855225,0.112173561,-0.035814021,0.105933828,0.124914965,0.13258539,0.040665944
3.753341667,0.04685152,0.070000942,0.110153441,-0.028590309,0.145251686,0.146665133,0.106229467,0.061446744,0.001445922,-0.02881147,0.123520678,0.006853124,0.114791742,0.171207212,0.144041257,0.100855974
3.781136111,0.06869523,0.091077296,0.121635984,-0.016969027,0.12982148,0.165101569,0.118283196,0.053406616,0.00712263,-0.045680917,0.118633179,-0.00581071,0.139781659,0.160842459,0.146150928,0.089584912
3.808925,-0.111418225,0.058078614,0.095909109,-0.041657545,0.139201431,0.195072093,0.10217544,0.004646613,0.046358138,-0.025085046,0.118002836,-0.111250847,0.095152299,0.134524427,0.149693679,0.098536574
3.836719444,0.103504624,0.085996741,0.119416179,-0.004245551,0.144492018,0.134743655,0.103302337,0.056324787,0.017844012,-0.041146071,0.117872915,-0.218436362,0.048559719,0.132366944,0.150323995,0.112350259
3.864516667,0.020923026,0.025035595,0.113337868,-0.031530893,0.127457124,0.143579972,0.058135117,0.012772142,0.071203168,-0.019789673,0.119042141,-0.06325914,0.099329634,0.173135435,0.12850946,0.084779705
3.892311111,0.214530729,0.052668547,0.128977387,-0.015695875,0.142587058,0.191317451,0.099420358,0.221240217,0.06081833,-0.026372842,0.119026505,0.056807299,0.101385673,0.17251707,0.118515511,0.105777745
3.920119444,0.151989503,0.005748096,0.101575316,-0.023033614,0.137706621,0.142369771,0.116864194,-0.013548396,0.014325062,-0.018566902,0.121405069,0.07980993,0.102883948,0.13230504,0.120342163,0.074903129
3.947922222,0.138352231,0.037434753,0.106784016,-0.034895731,0.148353166,0.172843317,0.104857939,-0.016767124,0.054710232,-0.024399331,0.118903159,0.057516823,0.047397667,0.171773012,0.122395204,0.110805457
3.975736111,0.14703834,0.046914742,0.094716588,0.012410665,0.149475034,0.168094514,0.108450913,0.117832551,0.035788534,-0.017882654,0.116282916,0.072888188,0.163666337,0.166031746,0.147658634,0.081809846
4.003544444,0.111749359,0.007919416,0.118858931,0.01157787,0.11284361,0.161454741,0.099614046,0.017730076,0.003919201,-0.025456385,0.117979546,-0.110843663,0.180684452,0.138575752,0.154922243,0.065404322
4.031355556,0.13541274,-0.059022951,0.110832525,-0.015900794,0.152260229,0.17067333,0.111622597,0.022758785,0.077396814,-0.041744765,0.116359995,-0.06817571,0.210862489,0.171276415,0.14896255,0.091509638
4.059163889,0.102069983,-0.118441168,0.130343157,-0.022864561,0.143876515,0.175552375,0.105860683,-0.027064414,0.088715555,-0.069736822,0.117405933,-0.096563811,0.159128361,0.165365995,0.160183184,0.082713154
4.086955556,0.072581989,0.048140693,0.098088741,-0.018272329,0.11864456,0.138791308,0.108577213,0.016838177,0.040077004,-0.055896715,0.114111615,-0.15688871,0.231614498,0.179989253,0.158196918,0.085043308
4.114763889,0.055249342,0.140303122,0.105742681,-0.018771742,0.148179869,0.135247209,0.128333227,0.005086456,0.06696403,-0.046953953,0.12032738,5.98367E-05,0.144805623,0.125920831,0.154745056,0.113509194
