Time,M0-1 - 0%,M1-1 - 0%,M2-1 - 1%,M3-1 - 1% ,M4-1 - 10%,M5-1 - 10%,M6-1 - 100%,M7-1 - 100%,M0-2 - 3%,M1-2 - 3%,M2-2 - 1%,M3-2 - 1%,M4-2 - 6%,M5-2 - 6%,M6-2 - 8%,M7-2 - 8%
32.16680556,9.588565523,11.32578466,10.26724154,9.854062291,1.322998704,0.927624566,0.152420065,0.105089964,12.44446102,11.98747572,12.91400623,12.72934441,13.64200447,11.45035799,11.8436276,10.39607103
32.19461111,9.588737983,11.29542569,10.31207777,9.854062291,1.327438223,0.935528472,0.151385251,0.104123036,12.41473927,11.9522303,12.99652449,12.69135179,13.64200447,11.41911399,11.81517601,10.35156851
32.2224,9.603681959,11.32578466,10.33455446,9.912695543,1.330127472,0.937707406,0.128171557,0.083593605,12.44446102,11.98747572,13.03793694,12.65344763,13.68733291,11.45035799,11.8436276,10.39607103
32.2502,9.633972531,11.29542569,10.31207777,9.912695543,1.33287868,0.940144155,0.15791657,0.071030836,12.44446102,11.9522303,12.99652449,12.69135179,13.64200447,11.45035799,11.8436276,10.37380071
32.27798611,9.603681959,11.32578466,10.31207777,9.893120048,1.346102977,0.94647128,0.150381924,0.085951732,12.44446102,11.98747572,13.03793694,12.76742562,13.64200447,11.45035799,11.81517601,10.41837952
32.30578333,9.634326584,11.29542569,10.31207777,9.873855364,1.345477726,0.946777138,0.15111873,0.063931679,12.44446102,11.91706627,13.03793694,12.69135179,13.64200447,11.45035799,11.87213302,10.41837952
32.33358889,9.664695083,11.32578466,10.33455446,9.854062291,1.351168944,0.956758496,0.12931213,0.079893844,12.44446102,11.98747572,12.99652449,12.61563181,13.73277771,11.45035799,11.8436276,10.41837952
32.3614,9.634149556,11.32578466,10.33455446,9.912695543,1.355519497,0.957824511,0.146421115,0.074878686,12.44446102,11.9522303,13.03793694,12.69135179,13.68733291,11.51435104,11.8436276,10.41837952
32.38919722,9.633972531,11.29542569,10.33455446,9.893120048,1.366366965,0.952173665,0.109401887,0.036793237,12.44446102,11.98747572,13.03793694,12.65344763,13.73277771,11.48231943,11.90069231,10.41837952
32.417,9.618817624,11.32578466,10.33455446,9.893120048,1.371808238,0.9596917,0.135258432,0.030186353,12.44446102,11.9522303,12.99652449,12.69135179,13.68733291,11.45035799,11.87213302,10.37380071
32.44480278,9.649501197,11.35682716,10.26724154,9.87357564,1.376817056,0.959069749,0.134475241,0.087580535,12.44446102,11.9522303,13.03793694,12.72934441,13.68733291,11.45035799,11.8436276,10.41837952
32.47260833,9.649323945,11.32578466,10.33455446,9.87357564,1.374272652,0.967082956,0.128886621,0.097898414,12.44446102,11.9522303,13.03793694,12.65344763,13.77833903,11.45035799,11.90069231,10.41837952
32.50039444,9.618817624,11.32578466,10.35743777,9.854062291,1.38173259,0.962363182,0.14905165,0.173888142,12.44446102,11.98747572,13.03793694,12.72934441,13.64200447,11.48231943,11.92930553,10.41837952
32.52820556,9.664695083,11.38793682,10.38036152,9.85434157,1.392612471,0.97086625,0.15432989,0.176154596,12.44446102,11.98747572,13.03793694,12.76829996,13.82401706,11.45035799,11.92930553,10.44108531
32.55601667,9.649323945,11.32578466,10.35743777,9.893120048,1.396772072,0.974387181,0.13959563,0.180080534,12.41473927,11.9522303,13.03793694,12.69135179,13.82401706,11.48231943,11.87213302,10.41837952
32.58382222,9.634149556,11.32578466,10.33455446,9.87357564,1.400055536,0.977639123,0.143301995,0.168002782,12.44446102,11.98747572,13.03793694,12.69135179,13.82401706,11.45035799,11.87213302,10.44108531
32.61162222,9.664695083,11.35682716,10.40332573,9.912695543,1.409995818,0.974576277,0.140392531,0.122508214,12.44446102,11.98747572,13.03793694,12.65344763,13.68733291,11.45035799,11.92930553,10.44108531
32.63942778,9.68008596,11.35682716,10.35743777,9.854062291,1.40917706,0.983566355,0.147057848,0.090483371,12.44446102,11.9522303,13.08047107,12.65344763,13.82401706,11.45035799,11.92930553,10.44108531
32.66723889,9.68008596,11.41911374,10.35743777,9.893120048,1.419796904,0.988649459,0.153852662,0.106872573,12.44446102,11.98747572,13.03793694,12.69135179,13.82401706,11.45035799,11.92930553,10.50943975
32.69505833,9.664695083,11.41911374,10.33455446,9.952518966,1.427227611,0.994361066,0.147330102,0.09338055,12.47478166,11.98747572,12.99652449,12.69135179,13.82401706,11.45035799,11.87213302,10.46383059
32.72286389,9.664695083,11.45035799,10.33455446,9.834579971,1.42930351,1.000862816,0.160307522,0.079826288,12.44446102,11.98747572,13.03793694,12.69135179,13.82401706,11.45035799,11.92930553,10.48661539
32.75067222,9.649323945,11.41911374,10.35743777,9.912695543,1.439965339,1.005827794,0.165089328,0.095163207,12.41473927,11.98747572,13.03793694,12.65344763,13.82401706,11.45035799,11.92930553,10.48661539
32.77846667,9.664695083,11.41911374,10.40332573,9.873855364,1.440439658,1.00402734,0.156959711,0.081319167,12.44446102,11.98747572,13.03793694,12.69135179,13.82401706,11.51435104,11.90069231,10.46383059
32.80627222,9.742395253,11.45035799,10.35743777,9.87357564,1.449095516,1.011781073,0.16081785,0.085016118,12.44446102,11.98747572,13.03793694,12.69135179,13.82401706,11.45035799,11.90069231,10.46383059
32.83406944,9.711109219,11.45035799,10.35743777,9.932591219,1.450270284,1.017417505,0.132498459,0.072782097,12.44446102,11.98747572,13.03793694,12.72934441,13.82401706,11.51435104,11.92930553,10.50943975
32.86187778,9.68008596,11.45035799,10.35743777,9.893120048,1.464599212,1.020838817,0.156022985,0.043319122,12.50515998,11.98747572,13.03793694,12.76829996,13.82401706,11.48231943,11.92930553,10.46383059
32.88967778,9.726928777,11.41911374,10.35743777,9.893408194,1.468890554,1.024699735,0.153425845,0.107709469,12.44446102,11.98747572,13.03793694,12.65344763,13.82401706,11.48231943,11.92930553,10.50943975
32.91748056,9.695678585,11.45035799,10.38036152,9.912695543,1.472179977,1.029782195,0.15762964,0.319180622,12.44446102,11.98747572,13.03793694,12.72934441,13.82401706,11.45035799,11.95849597,10.50943975
32.94528889,9.711109219,11.45035799,10.40332573,9.932591219,1.477798362,1.028268538,0.154391397,0.123874727,12.50515998,11.98747572,13.03793694,12.65344763,13.82401706,11.45035799,11.92930553,10.5098121
32.9731,9.711109219,11.45035799,10.40332573,9.893408194,1.482942759,1.029624172,0.156791772,0.139912813,12.47478166,11.98747572,13.03793694,12.72934441,13.82401706,11.45035799,11.92930553,10.50943975
33.00089444,9.695496591,11.45035799,10.40332573,9.932591219,1.488683236,1.037789449,0.149253462,0.084805291,12.44446102,11.98747572,13.03793694,12.69135179,13.82401706,11.45035799,11.98774245,10.53267671
33.02870278,9.742395253,11.45035799,10.40332573,9.854062291,1.487935694,1.040933175,0.150525263,0.110681052,12.44446102,11.98747572,13.03793694,12.69135179,13.82401706,11.45035799,11.92930553,10.50943975
33.05649444,9.711109219,11.45035799,10.38036152,9.893120048,1.504012684,1.04554988,0.149670423,0.097377753,12.44446102,11.98747572,13.03793694,12.72934441,13.82401706,11.48231943,11.92930553,10.48661539
33.08428056,9.742395253,11.45035799,10.33455446,9.87357564,1.507238967,1.048745875,0.150107717,0.096826849,12.44446102,11.98747572,13.03793694,12.76829996,13.82401706,11.45035799,11.92930553,10.48661539
33.11209167,9.726742101,11.45035799,10.38036152,9.952518966,1.502828658,1.054966593,0.157985228,0.098492081,12.41473927,11.98747572,13.08047107,12.76829996,13.82401706,11.45035799,12.01704504,10.53267671
33.1399,9.726742101,11.45035799,10.38036152,9.932591219,1.514435577,1.055019357,0.150846482,0.082160242,12.44446102,11.98747572,13.08047107,12.76742562,13.91808541,11.45035799,11.95849597,10.53267671
33.16770278,9.726742101,11.45035799,10.40332573,9.912695543,1.515975497,1.059130414,0.154663594,0.070049583,12.44446102,11.9522303,13.03793694,12.76829996,13.82401706,11.51435104,11.95849597,10.50943975
33.19549167,9.726742101,11.45035799,10.42633047,9.912695543,1.528150688,1.065472754,0.142022453,0.076210297,12.44446102,11.98747572,13.03793694,12.84561113,13.82401706,11.48231943,11.98774245,10.53267671
33.22328333,9.742395253,11.48231918,10.38036152,9.912695543,1.530131913,1.064502735,0.151598933,0.071122094,12.41473927,11.98747572,13.12311283,12.76829996,13.87098967,11.48231943,11.92930553,10.5098121
33.25108056,9.75825585,11.45035799,10.42633047,9.93288029,1.533511521,1.069828692,0.152975751,0.105275809,12.44446102,11.98747572,13.08047107,12.76742562,13.82401706,11.45035799,12.01704504,10.50943975
33.27888056,9.77394983,11.51435069,10.42633047,9.932591219,1.549883823,1.078616962,0.153969993,0.100270706,12.44446102,11.98747572,13.08047107,12.69135179,13.87098967,11.48231943,12.01704504,10.50943975
33.30667222,9.77394983,11.51435069,10.40332573,9.932591219,1.553634529,1.077454159,0.140835249,0.379081747,12.44446102,11.98747572,13.12311283,12.84648964,13.82401706,11.48231943,11.98774245,10.53267671
33.33446944,9.75806869,11.51435069,10.38036152,9.93288029,1.554323485,1.082419643,0.144322537,0.425666969,12.35546224,11.98747572,13.03793694,12.76829996,13.87098967,11.51435104,11.98774245,10.55595462
33.36228056,9.75806869,11.54645263,10.42633047,9.912695543,1.560818387,1.088308036,0.163040009,0.089998389,12.44446102,11.98747572,13.08047107,12.88484342,13.91808541,11.48231943,11.98774245,10.50943975
33.39008333,9.77394983,11.54645263,10.42633047,9.952518966,1.565954127,1.09142722,0.149840293,0.039725642,12.44446102,11.98747572,13.12311283,12.72934441,13.96530447,11.48231943,12.01704504,10.53267671
33.41787222,9.77394983,11.54645263,10.38036152,9.893408194,1.575540566,1.093813207,0.147001284,0.111363453,12.44446102,11.98747572,13.03793694,12.84561113,13.91808541,11.54645289,12.01704504,10.53267671
33.445675,9.77394983,11.57862508,10.44975773,9.932591219,1.583136862,1.098803446,0.147895356,0.087603693,12.44446102,11.98747572,13.12311283,12.84561113,13.96530447,11.51435104,11.98774245,10.53267671
33.47348611,9.805774538,11.54645263,10.40332573,9.932591219,1.594240011,1.098847239,0.142912948,0.086095453,12.44446102,11.98747572,13.12311283,12.88484342,13.96530447,11.48231943,12.04640379,10.57927353
33.50128056,9.821718139,11.54645263,10.38036152,9.912695543,1.587371501,1.110257151,0.143953053,0.079737604,12.47478166,11.98747572,13.08047107,12.80734833,13.87098967,11.45035799,11.98774245,10.53267671
33.529075,9.789851774,11.57862508,10.42633047,9.932591219,1.60582456,1.107877666,0.14759331,0.088623129,12.44446102,11.98747572,13.12311283,12.84561113,14.01264702,11.51435104,12.04640379,10.57927353
33.55687222,9.789851774,11.57862508,10.44975773,9.912695543,1.600839717,1.117903347,0.145092305,0.081782811,12.44446102,11.98747572,13.20871991,12.84561113,14.01264702,11.51435104,12.04640379,10.55595462
33.58468056,9.805774538,11.57862508,10.40332573,9.932591219,1.609171534,1.12119398,0.142033267,0.093162394,12.44446102,12.02359703,13.20871991,12.80647191,14.01264702,11.51435104,12.04640379,10.55595462
33.61249167,9.805774538,11.57862508,10.40332573,9.912695543,1.620148541,1.124755265,0.141223021,0.098480926,12.44446102,11.98747572,13.20871991,12.84561113,13.96530447,11.51435104,12.01704504,10.55595462
33.64028889,9.805774538,11.57862508,10.40332573,9.952518966,1.637148822,1.129405963,0.146446553,0.087284422,12.44446102,11.98747572,13.20871991,12.76829996,14.01264702,11.54645289,12.04640379,10.60263346
33.66807778,9.805774538,11.57862508,10.47322694,9.952518966,1.636258618,1.133961712,0.150072326,0.088588102,12.41473927,11.98747572,13.20871991,12.84561113,14.01264702,11.54645289,12.04640379,10.60263346
33.69588889,9.837875374,11.57862508,10.42633047,9.952518966,1.638969827,1.135992433,0.142395716,0.099407521,12.44446102,11.98747572,13.1658624,12.76742562,14.01264702,11.57862508,12.04640379,10.55595462
33.72367778,9.821910669,11.57862508,10.44975773,9.952518966,1.649383279,1.146468876,0.147113233,0.090524859,12.44446102,11.98747572,13.20871991,12.88484342,14.01264702,11.54645289,11.98774245,10.57927353
33.75148056,9.805774538,11.57862508,10.42633047,9.952518966,1.657587099,1.142079473,0.142490706,0.104228077,12.44446102,11.98747572,13.20871991,12.76742562,14.01264702,11.54645289,12.04640379,10.60263346
33.77928889,9.821910669,11.61155017,10.44975773,9.952518966,1.66791121,1.146216326,0.142608485,0.088195472,12.44446102,11.98747572,13.20871991,12.80647191,14.01264702,11.51435104,12.04640379,10.57927353
33.80709722,9.886673515,11.64454898,10.52029142,9.972478815,1.674369213,1.153458998,0.149179699,0.101535291,12.38507303,11.98747572,13.20871991,12.88484342,14.01264702,11.54645289,12.07636496,10.60263346
33.83488333,9.854053985,11.67762159,10.49673816,9.97277719,1.675239727,1.150468002,0.144873096,0.12147619,12.44446102,12.02359703,13.20871991,12.80647191,14.01264702,11.48231943,12.07636496,10.60263346
33.86269444,9.870253988,11.7107681,10.52029142,9.992470795,1.685981519,1.161221641,0.136879914,0.105631606,12.44446102,11.98747572,13.20871991,12.84561113,14.01264702,11.51435104,12.04640379,10.55595462
33.89049444,9.870253988,11.67762159,10.49673816,9.99276965,1.695471608,1.167010634,0.140177163,0.086842145,12.44446102,12.05980367,13.20871991,12.88484342,14.01264702,11.57862508,12.04640379,10.60263346
33.9183,9.886475399,11.67762159,10.52029142,9.992470795,1.695019161,1.172675179,0.155000589,0.089821263,12.44446102,11.98747572,13.20871991,12.92509163,14.01264702,11.51435104,12.04640379,10.57927353
33.94609444,9.886475399,11.7107681,10.47322694,10.05354075,1.70568402,1.175672792,0.154123609,0.113901834,12.44446102,11.98747572,13.20871991,12.88484342,14.01264702,11.51435104,12.04640379,10.57965983
33.97390278,9.886673515,11.67762159,10.44975773,10.01279427,1.715157622,1.179619146,0.156448291,0.116133927,12.44446102,11.98747572,13.20871991,12.84561113,14.01264702,11.57862508,12.04640379,10.55595462
34.00171111,9.886673515,11.67762159,10.44975773,9.99276965,1.70265211,1.178406515,0.154661715,0.090157581,12.44446102,11.98747572,13.20871991,12.80647191,14.01264702,11.57862508,12.10638452,10.60263346
34.02950833,9.886673515,11.67762159,10.49673816,10.01279427,1.721367201,1.191330502,0.143689655,0.105743797,12.44446102,12.02359703,13.20871991,12.88484342,14.01264702,11.54645289,12.04640379,10.62642213
34.05730278,9.902916614,11.7107681,10.49673816,10.03315091,1.734417214,1.188782166,0.15650121,0.101012141,12.50515998,11.98747572,13.2527652,12.92416891,14.01264702,11.57862508,12.04640379,10.62642213
34.08511389,9.902916614,11.67762159,10.544284,10.01279427,1.730430133,1.191246929,0.15257659,0.119386274,12.47478166,11.98747572,13.20871991,12.88484342,14.01264702,11.57862508,12.04640379,10.57927353
34.11291667,9.93586497,11.7107681,10.49673816,10.01279427,1.75021975,1.201646174,0.153793229,0.093880103,12.53559603,11.98747572,13.2527652,12.88484342,14.01264702,11.57862508,12.07636496,10.60263346
34.14071667,9.886475399,11.7107681,10.52029142,9.99276965,1.749025034,1.20589311,0.156365174,0.097418362,12.53559603,12.02359703,13.20871991,12.84561113,14.11021152,11.57862508,12.07636496,10.60263346
34.16852778,9.902916614,11.7107681,10.52029142,10.07396381,1.775638959,1.20652658,0.147164018,0.105984775,12.53559603,12.02359703,13.20871991,12.88576395,14.06136403,11.54645289,12.07636496,10.62642213
34.19633889,9.93586497,11.7107681,10.52029142,10.05354075,1.773380735,1.207509683,0.133352741,0.098310571,12.47478166,11.98747572,13.20871991,12.80647191,14.06136403,11.57862508,12.13646255,10.65025329
34.22412778,9.919379799,11.7107681,10.59239989,10.03315091,1.784139865,1.217702885,0.136909341,0.087052538,12.56608989,11.98747572,13.20871991,12.80647191,14.15918967,11.57862508,12.07636496,10.60263346
34.25193056,9.969105541,11.7107681,10.52029142,10.03315091,1.792103306,1.220988316,0.151061038,0.102388584,12.56608989,12.02359703,13.2527652,12.88576395,14.06136403,11.57862508,12.10638452,10.62642213
34.27973056,9.886475399,11.7107681,10.59239989,10.03315091,1.808669856,1.222548816,0.15069895,0.092210399,12.53559603,12.02359703,13.34119724,12.84561113,14.06136403,11.57862508,12.10638452,10.62642213
34.30753889,9.969105541,11.74470549,10.56832014,10.03315091,1.793175605,1.232812123,0.125908965,0.097834492,12.56608989,11.98747572,13.20871991,12.88484342,14.11021152,11.57862508,12.10638452,10.60263346
34.33534444,9.93586497,11.81281235,10.544284,10.03315091,1.818627485,1.241241746,0.139749999,0.090140398,12.56608989,12.02359703,13.29692425,12.84561113,14.15918967,11.57862508,12.16659911,10.60263346
34.36315,9.952372144,11.74470549,10.52029142,10.05354075,1.820736262,1.238542512,0.143404263,0.086291908,12.56608989,11.98747572,13.20871991,12.88484342,14.06136403,11.57862508,12.10638452,10.62642213
34.39096111,9.985861525,11.74470549,10.56832014,10.05354075,1.836037035,1.244954707,0.154531203,0.100511571,12.56608989,12.02359703,13.29692425,12.88484342,14.15918967,11.57862508,12.13646255,10.65025329
34.41875278,9.93586497,11.77872021,10.56832014,10.01309362,1.839769721,1.249809843,0.128140781,0.084926163,12.56608989,11.98747572,13.34119724,12.88576395,14.15918967,11.57862508,12.19736483,10.60263346
34.44654444,9.952576073,11.74470549,10.59239989,10.01309362,1.847512554,1.261477757,0.149500191,0.079224342,12.56608989,12.02359703,13.29692425,13.00495421,14.20829869,11.57862508,12.13646255,10.67412698
34.47433889,9.952372144,11.81281235,10.56832014,10.03315091,1.845815903,1.261327444,0.151565427,0.096587674,12.53559603,11.98747572,13.2527652,12.92509163,14.20829869,11.57862508,12.10638452,10.62642213
34.50214722,9.952576073,11.77872021,10.59239989,10.05354075,1.856493371,1.269812206,0.146485049,0.113538477,12.56608989,11.98747572,13.34119724,12.88576395,14.20829869,11.57862508,12.16659911,10.65025329
34.52995,10.00284981,11.81281235,10.59239989,10.03315091,1.872053292,1.274959467,0.144958836,0.110157211,12.56608989,11.98747572,13.34119724,12.92509163,14.20829869,11.57862508,12.16659911,10.67412698
34.55773889,10.01944132,11.84698201,10.61652329,10.01279427,1.888621789,1.277255246,0.142072305,0.11009058,12.56608989,12.02359703,13.34119724,12.92509163,14.20829869,11.57862508,12.13646255,10.69804325
34.58554167,9.93586497,11.81281235,10.61693589,10.07396381,1.893507757,1.289701366,0.153110385,0.107860723,12.56608989,11.98747572,13.38558432,12.88576395,14.20829869,11.57862508,12.16659911,10.65025329
34.61333056,9.985861525,11.81281235,10.56832014,10.07396381,1.890213359,1.283381674,0.13902053,0.112431095,12.56608989,11.98747572,13.38558432,12.88484342,14.20829869,11.61155044,12.13646255,10.65025329
34.64113889,10.0196513,11.84698201,10.59239989,10.07458305,1.897994697,1.290184384,0.135702449,0.108153637,12.56608989,12.05980367,13.34119724,13.00495421,14.20829869,11.57862508,12.16659911,10.65025329
34.66893889,9.985861525,11.84698201,10.56832014,10.09473025,1.910569641,1.298814466,0.134138907,0.10795019,12.56608989,11.98747572,13.34119724,12.96451262,14.20829869,11.61155044,12.16659911,10.65025329
34.69673611,9.969105541,11.84698201,10.59239989,10.07427343,1.92383585,1.304559976,0.152799877,0.079548902,12.56608989,12.02359703,13.38558432,12.96451262,14.20829869,11.61155044,12.16659911,10.62642213
34.72454722,9.985861525,11.84698201,10.61652329,10.09473025,1.922332754,1.302848851,0.171646546,0.075749798,12.56608989,12.05980367,13.38558432,12.84561113,14.15918967,11.57862508,12.13646255,10.62642213
34.75233889,9.93586497,11.84698201,10.66572944,10.03315091,1.939126632,1.312062783,0.145842139,0.097571023,12.59720874,12.02359703,13.38558432,12.92416891,14.20829869,11.61155044,12.16659911,10.62642213
34.780125,10.00264011,11.84698201,10.64110374,10.05354075,1.943749194,1.322328532,0.13361166,0.095460443,12.56608989,11.98747572,13.38558432,13.00495421,14.20829869,11.61155044,12.16659911,10.65025329
34.80792778,9.969105541,11.84698201,10.61652329,10.07427343,1.958298096,1.32767897,0.139844103,0.075094474,12.56608989,11.98747572,13.38558432,12.92509163,14.20829869,11.64454934,12.19736483,10.69804325
34.83573889,10.01944132,11.84698201,10.64110374,10.07427343,1.959449406,1.333397302,0.146513837,0.112670301,12.56608989,11.98747572,13.38558432,12.96543757,14.20829869,11.67762186,12.16659911,10.69804325
34.86354167,10.00264011,11.84698201,10.64110374,10.09473025,1.967319785,1.342174548,0.14026692,0.099010777,12.56608989,12.02359703,13.38558432,12.96451262,14.20829869,11.57862508,12.16659911,10.60263346
34.89134444,10.00264011,11.84698201,10.7151168,10.07427343,1.977596632,1.338303621,0.146243369,0.107114099,12.56608989,12.02359703,13.38558432,13.00495421,14.20829869,11.67762186,12.16659911,10.67412698
34.91913333,10.00284981,11.88198355,10.61652329,10.05354075,1.994146777,1.343373186,0.135150976,0.141499648,12.56608989,11.98747572,13.34119724,13.04549381,14.20829869,11.57862508,12.19736483,10.67412698
34.94694444,10.01944132,11.84698201,10.66572944,10.07396381,2.000807013,1.345548358,0.150274353,0.096986619,12.56608989,11.98747572,13.38558432,13.08613156,14.20829869,11.61155044,12.16659911,10.69804325
34.97475278,10.03647544,11.88198355,10.64110374,10.15755646,1.999617,1.356128227,0.140281131,0.101546531,12.56608989,12.05980367,13.38558432,13.08613156,14.20829869,11.64454934,12.19736483,10.69804325
35.00254444,10.01944132,11.84698201,10.66572944,10.03315091,2.021789496,1.357346321,0.143722479,0.111709976,12.56608989,12.02359703,13.38558432,13.00495421,14.20829869,11.64454934,12.19736483,10.69804325
35.03035,10.07061337,11.84698201,10.69040044,10.05354075,2.024740336,1.365796962,0.145920232,0.097066014,12.56608989,12.05980367,13.38558432,12.96543757,14.20829869,11.67762186,12.19736483,10.69804325
35.05815833,10.01944132,11.84698201,10.7151168,10.07427343,2.030667595,1.371702,0.146933373,0.097052354,12.56608989,12.09609576,13.38558432,12.92509163,14.20829869,11.67762186,12.25907904,10.65025329
35.08596944,10.0366857,11.88198355,10.64110374,10.115531,2.047812167,1.375347363,0.141179004,0.090936868,12.56608989,12.02359703,13.38558432,12.96451262,14.20829869,11.61155044,12.19736483,10.67412698
35.11377778,10.00264011,11.88198355,10.64110374,10.13636608,2.042735317,1.379511076,0.137648372,0.093099238,12.56608989,12.09609576,13.38558432,13.04549381,14.2588691,11.57862508,12.22819145,10.69804325
35.14158889,10.07082936,11.91706627,10.74030894,10.115531,2.055449868,1.388990744,0.131822169,0.108010759,12.56608989,12.02359703,13.38558432,12.92416891,14.20829869,11.64454934,12.19736483,10.67412698
35.1694,10.05353278,11.9522303,10.76554813,10.115531,2.075514636,1.393649104,0.12789654,0.099484901,12.56608989,12.02359703,13.38558432,12.96451262,14.20829869,11.67762186,12.19736483,10.69804325
35.19718889,10.05353278,11.91706627,10.66572944,10.07396381,2.072405996,1.406854925,0.13294527,0.107770885,12.56608989,12.13247341,13.34119724,12.96451262,14.30957794,11.67762186,12.22819145,10.67412698
35.22499722,10.05353278,11.98747572,10.7151168,10.15723554,2.089429587,1.398885227,0.150674636,0.095567222,12.59720874,12.09609576,13.38558432,13.04549381,14.41141182,11.67762186,12.16659911,10.69804325
35.25278333,10.08771722,11.9522303,10.69040044,10.13636608,2.092384753,1.410861366,0.150059969,0.108028439,12.56608989,12.05980367,13.38558432,12.96451262,14.36042545,11.67762186,12.16659911,10.67412698
35.28059722,10.03647544,11.9522303,10.69040044,10.115531,2.115786309,1.41579975,0.142903198,0.088629213,12.59720874,12.09609576,13.38558432,12.96451262,14.30957794,11.64454934,12.25907904,10.67412698
35.30838611,10.07061337,11.9522303,10.7151168,10.13636608,2.114056105,1.419746492,0.162204822,0.10904642,12.56608989,12.05980367,13.38558432,12.96451262,14.41141182,11.67762186,12.16659911,10.72240528
35.336175,10.08771722,11.9522303,10.7151168,10.09473025,2.125006715,1.433598524,0.151109286,0.110416545,12.56608989,12.02359703,13.38558432,12.96451262,14.41141182,11.64454934,12.19736483,10.69804325
35.36398333,10.07061337,11.88198355,10.7151168,10.09473025,2.137281431,1.439946916,0.141201197,0.084240085,12.56608989,12.09609576,13.38558432,13.04549381,14.41141182,11.61155044,12.22819145,10.69804325
35.39178611,10.10506094,11.91706627,10.7151168,10.13636608,2.15772316,1.43566207,0.164552302,0.08694711,12.56608989,12.02359703,13.38558432,12.92416891,14.30957794,11.7107681,12.25907904,10.69804325
35.41959722,10.05353278,11.98747572,10.79083441,10.13636608,2.166310592,1.443089628,0.146155115,0.127542795,12.56608989,12.09609576,13.38558432,13.00495421,14.36042545,11.61155044,12.22819145,10.72240528
35.44738611,10.07061337,11.91706627,10.74030894,10.13636608,2.166341365,1.443977637,0.146675564,0.13937105,12.56608989,12.05980367,13.43123083,12.96451262,14.36042545,11.67762186,12.25907904,10.69804325
35.47519722,10.08771722,11.98747572,10.74030894,10.13636608,2.167809427,1.455197442,0.141844361,0.133482982,12.56608989,12.13247341,13.43123083,12.96451262,14.41141182,11.67762186,12.25907904,10.69804325
35.50300833,10.13982008,11.98747572,10.7151168,10.13636608,2.189075727,1.465524965,0.156396735,0.039886424,12.56608989,12.02359703,13.38558432,12.92416891,14.36042545,11.64454934,12.22819145,10.69804325
35.53080556,10.10527752,11.98747572,10.74030894,10.13636608,2.195899579,1.472146465,0.140679109,0.154222706,12.56608989,12.05980367,13.38558432,13.00495421,14.41141182,11.67762186,12.29002766,10.69804325
35.55860556,10.08771722,11.98747572,10.7151168,10.17846086,2.20155025,1.478297071,0.138655928,0.107953666,12.56608989,12.05980367,13.38558432,13.08613156,14.41141182,11.64454934,12.22819145,10.69804325
35.58639444,10.13982008,11.98747572,10.74030894,10.15755646,2.214444166,1.4830273,0.139105675,0.116204971,12.56608989,12.13247341,13.38558432,13.00495421,14.41141182,11.67762186,12.29002766,10.69804325
35.61418333,10.08793351,11.98747572,10.76554813,10.15723554,2.228603657,1.486415533,0.153895659,0.090095078,12.53559603,12.09609576,13.38558432,13.04549381,14.41141182,11.67762186,12.29002766,10.72240528
35.64199444,10.12242855,11.98747572,10.81616783,10.15723554,2.220854156,1.488074203,0.151380324,0.084507065,12.44446102,12.13247341,13.38558432,12.96451262,14.41141182,11.67762186,12.29002766,10.72240528
35.66979444,10.13982008,12.02359703,10.81616783,10.15755646,2.243368682,1.502173641,0.129171122,0.084415019,12.44446102,12.05980367,13.43123083,13.04549381,14.41141182,11.64454934,12.25907904,10.69804325
35.6976,10.12242855,12.02359703,10.76554813,10.13636608,2.236431998,1.509248438,0.147481178,0.101444499,12.56608989,12.13247341,13.38558432,13.00495421,14.41141182,11.67762186,12.29002766,10.69804325
35.72539444,10.12242855,11.98747572,10.84199686,10.13636608,2.249661398,1.511907588,0.138773995,0.10356824,12.53559603,12.09609576,13.38558432,13.04549381,14.41141182,11.7107681,12.32163389,10.69804325
35.75320556,10.10506094,12.02359703,10.79083441,10.17846086,2.264462912,1.523694065,0.167651891,0.114125319,12.56608989,12.09609576,13.38558432,13.00495421,14.41141182,11.67762186,12.25907904,10.72240528
35.78101667,10.13982008,11.98747572,10.81616783,10.17846086,2.285794325,1.533615411,0.161302262,0.137848311,12.56608989,12.13247341,13.38558432,12.96451262,14.41141182,11.7107681,12.25907904,10.69804325
35.808825,10.13982008,12.05980367,10.76554813,10.09473025,2.286836205,1.537181904,0.129560059,0.068218846,12.56608989,12.09609576,13.38558432,13.08710645,14.41141182,11.74470577,12.25907904,10.69804325
35.83662222,10.13982008,11.98747572,10.79083441,10.13636608,2.28859397,1.540905626,0.166562119,0.046440968,12.53559603,12.13247341,13.34119724,12.96451262,14.41141182,11.7107681,12.32163389,10.74681142
35.86443333,10.15723554,11.98747572,10.81616783,10.15723554,2.299509283,1.547427192,0.152596891,0.063517305,12.56608989,12.09609576,13.38558432,13.00495421,14.41141182,11.7107681,12.29002766,10.72240528
35.89223611,10.21029706,12.09609576,10.81616783,10.17878232,2.322979961,1.553590865,0.135862394,0.087209571,12.56608989,12.13247341,13.38558432,13.04549381,14.41141182,11.7107681,12.32163389,10.72240528
